,crypto,url,date,id,username,content,text_length,content_processed,polarity,subjectivity,label,text_processed_length,tweet_num,score,magnitude,google_language,google_entities,google_categories
20,bitcoin,https://twitter.com/WSJ/status/423868852758663168,2014-01-16 17:26:24+00:00,423868852758663168,WSJ,Now accepting bitcoin: @SacramentoKings. They're the first major sports franchise to do so: http://t.co/3NurDCRaWe,114,accepting bitcoin  theyre first major sports franchise ,0.15625,0.41666666666666663,4,55,83,0.10000000149011612,0.20000000298023224,en,"OTHER,PERSON,NUMBER,ORGANIZATION",
21,bitcoin,https://twitter.com/FT/status/423914692999127040,2014-01-16 20:28:33+00:00,423914692999127040,FT,"Opinion: Beware the mania for Bitcoin, the tulip of the 21st century http://t.co/neZCtrGBw6",91,opinion beware mania bitcoin tulip st century ,0.0,0.0,3,46,318,-0.4000000059604645,0.4000000059604645,en,"OTHER,NUMBER",
22,bitcoin,https://twitter.com/WSJ/status/423998251927629824,2014-01-17 02:00:35+00:00,423998251927629824,WSJ,From basketball games to space -- where your bitcoin can take you: http://t.co/kopL7XVJHL,89,basketball games space  bitcoin take ,0.0,0.0,3,37,82,0.20000000298023224,0.20000000298023224,en,"EVENT,OTHER,LOCATION",
23,bitcoin,https://twitter.com/WSJ/status/424007175602987008,2014-01-17 02:36:02+00:00,424007175602987008,WSJ,Canada doesn't consider bitcoin to be legal tender. http://t.co/3Kw5eM52To,74,canada doesnt consider bitcoin legal tender ,0.2,0.2,4,44,81,-0.10000000149011612,1.100000023841858,en,"OTHER,LOCATION,NUMBER",
24,bitcoin,https://twitter.com/FT/status/424015976343302144,2014-01-17 03:11:01+00:00,424015976343302144,FT,"Opinion: Beware the mania for Bitcoin, the tulip of the 21st century http://t.co/wROJbUnwcN",91,opinion beware mania bitcoin tulip st century ,0.0,0.0,3,46,317,-0.4000000059604645,0.4000000059604645,en,"OTHER,NUMBER",
25,bitcoin,https://twitter.com/WSJ/status/424016624640065536,2014-01-17 03:13:35+00:00,424016624640065536,WSJ,Asia's first bitcoin ATM is coming to Hong Kong. Here's how it works: http://t.co/wdMJwsY0nY,92,asias first bitcoin atm coming hong kong heres works ,0.25,0.3333333333333333,4,53,80,0.0,0.10000000149011612,en,"OTHER,LOCATION",
26,bitcoin,https://twitter.com/FT/status/424171334332342272,2014-01-17 13:28:21+00:00,424171334332342272,FT,"Opinion: Beware the mania for Bitcoin, the tulip of the 21st century http://t.co/f0MfKL70nW",91,opinion beware mania bitcoin tulip st century ,0.0,0.0,3,46,316,-0.4000000059604645,0.4000000059604645,en,"OTHER,NUMBER",
27,bitcoin,https://twitter.com/WSJ/status/424539123215794176,2014-01-18 13:49:49+00:00,424539123215794176,WSJ,Now you can buy everything from pizzas to Teslas to vacation homes using bitcoin. What the virtual currency can buy: http://t.co/pt1YVqgwmG,139,buy everything pizzas teslas vacation homes using bitcoin virtual currency buy ,0.0,0.0,3,79,79,0.30000001192092896,0.8999999761581421,en,"OTHER,LOCATION,CONSUMER_GOOD",
28,bitcoin,https://twitter.com/FT/status/425018071783583744,2014-01-19 21:32:59+00:00,425018071783583744,FT,UK revenue reviews Bitcoin’s tax treatment http://t.co/Hgrv2DtG5e,65,uk revenue reviews bitcoins tax treatment ,0.0,0.0,3,42,315,-0.20000000298023224,0.20000000298023224,en,"OTHER,LOCATION",
29,bitcoin,https://twitter.com/WSJ/status/425913187008270336,2014-01-22 08:49:51+00:00,425913187008270336,WSJ,Nearly 1/5 of customers paid with bitcoin at one London burger bar last week. But how big a bite does the taxman get? http://t.co/8WlJvIVX0g,140,nearly  customers paid bitcoin one london burger bar last week big bite taxman get ,0.03333333333333333,0.18888888888888888,4,83,78,0.0,0.8999999761581421,en,"OTHER,PERSON,LOCATION,NUMBER",/Finance/Investing/Currencies & Foreign Exchange
30,bitcoin,https://twitter.com/WSJ/status/425926299258204161,2014-01-22 09:41:57+00:00,425926299258204161,WSJ,About 320 startups are now involved in maintaining or tracking the bitcoin eco-system. http://t.co/yI05Wp0Sty,109, startups involved maintaining tracking bitcoin ecosystem ,0.0,0.0,3,58,77,0.10000000149011612,0.4000000059604645,en,"OTHER,NUMBER,ORGANIZATION",
31,bitcoin,https://twitter.com/business/status/426029601627074560,2014-01-22 16:32:26+00:00,426029601627074560,business,Bitcoin turns into art as Sweden rejects creative currency | http://t.co/mlBcjXKX1h,83,bitcoin turns art sweden rejects creative currency  ,0.5,1.0,5,52,175,-0.5,0.5,en,"OTHER,WORK_OF_ART,LOCATION",
32,bitcoin,https://twitter.com/business/status/426526106414751744,2014-01-24 01:25:22+00:00,426526106414751744,business,"Lew calls Bitcoin a place to hide, shares Dimon’s ‘incredulity’ http://t.co/mv2XZ2nf7z #WEF14",93,lew calls bitcoin place hide shares dimons incredulity  ,0.0,0.0,3,56,174,-0.20000000298023224,0.20000000298023224,en,"OTHER,PERSON",
33,bitcoin,https://twitter.com/FT/status/426533746637295616,2014-01-24 01:55:44+00:00,426533746637295616,FT,Lew and Dimon warn of Bitcoin dangers http://t.co/ZPyt8CR8wd,60,lew dimon warn bitcoin dangers ,0.0,0.0,3,31,314,0.0,0.0,en,"OTHER,PERSON",
34,bitcoin,https://twitter.com/FT/status/426633002182246400,2014-01-24 08:30:08+00:00,426633002182246400,FT,Jack Lew and Jamie Dimon warn of #Bitcoin dangers http://t.co/JgQoAPJ21M,72,jack lew jamie dimon warn  dangers ,0.0,0.0,3,35,313,-0.10000000149011612,0.10000000149011612,en,"OTHER,PERSON",
35,bitcoin,https://twitter.com/business/status/426735077482328065,2014-01-24 15:15:45+00:00,426735077482328065,business,"Advocates of Bitcoin gained support from Sberbank chief Herman Gref, as Russia plans curbs http://t.co/Q7oYPSlHZc #WEF14",120,advocates bitcoin gained support sberbank chief herman gref russia plans curbs  ,0.0,0.0,3,80,173,0.0,0.0,en,"OTHER,PERSON,ORGANIZATION",
36,bitcoin,https://twitter.com/FT/status/426796399771254785,2014-01-24 19:19:25+00:00,426796399771254785,FT,Jack Lew and Jamie Dimon warn of #Bitcoin dangers http://t.co/36qQ6OUPto,72,jack lew jamie dimon warn  dangers ,0.0,0.0,3,35,312,-0.10000000149011612,0.10000000149011612,en,"OTHER,PERSON,NUMBER",
37,bitcoin,https://twitter.com/WSJ/status/427056468781981696,2014-01-25 12:32:51+00:00,427056468781981696,WSJ,"3 key challenges facing #Bitcoin in 2014: http://t.co/f4KmLv9rvV
1. Regulation
2. Adoption
3. Volatility",104, key challenges facing     regulation  adoption  volatility,0.0,1.0,3,59,76,0.10000000149011612,0.4000000059604645,en,"OTHER,DATE,NUMBER",
38,bitcoin,https://twitter.com/FT/status/427872398004981760,2014-01-27 18:35:03+00:00,427872398004981760,FT,Laundering charges for Bitcoin evangelist http://t.co/WCXxZyDavK,64,laundering charges bitcoin evangelist ,0.0,0.0,3,38,311,-0.30000001192092896,0.30000001192092896,en,"OTHER,PERSON",
39,bitcoin,https://twitter.com/WSJ/status/427887367631167489,2014-01-27 19:34:32+00:00,427887367631167489,WSJ,"Two men involved in bitcoin market have been arrested, accused of money-laundering scheme tied to Silk Road. http://t.co/5sxpYeHk0r",131,two men involved bitcoin market arrested accused moneylaundering scheme tied silk road ,0.0,0.0,3,87,75,-0.10000000149011612,1.100000023841858,en,"OTHER,PERSON,LOCATION,NUMBER",/Finance/Investing/Currencies & Foreign Exchange
40,bitcoin,https://twitter.com/nytimes/status/427898182413324288,2014-01-27 20:17:31+00:00,427898182413324288,nytimes,DealBook: Two Executives of Bitcoin Businesses Are Arrested http://t.co/FfEp3zGykR,82,dealbook two executives bitcoin businesses arrested ,0.0,0.0,3,52,220,-0.20000000298023224,0.20000000298023224,en,"OTHER,PERSON,NUMBER,ORGANIZATION",
41,bitcoin,https://twitter.com/business/status/428324357082218496,2014-01-29 00:30:59+00:00,428324357082218496,business,Bitcoin group says Charlie Shrem quit board after arrest | http://t.co/2YFu85eieL,81,bitcoin group says charlie shrem quit board arrest  ,-0.05,0.0,2,52,172,-0.5,0.5,en,"OTHER,PERSON,NUMBER,EVENT,ORGANIZATION",
42,bitcoin,https://twitter.com/FT/status/428493563601879041,2014-01-29 11:43:21+00:00,428493563601879041,FT,US finance regulator backs Bitcoin http://t.co/ElfEgZqi0J,57,us finance regulator backs bitcoin ,0.0,0.0,3,35,310,0.0,0.0,en,"OTHER,LOCATION,ORGANIZATION",
43,bitcoin,https://twitter.com/WSJ/status/428533813321678848,2014-01-29 14:23:17+00:00,428533813321678848,WSJ,"Top hedge-fund manager said he was ""shocked"" by Bitcoin's popularity and skeptical of its long-term prospects. http://t.co/KWGf01t18V",133,top hedgefund manager said shocked bitcoins popularity skeptical longterm prospects ,-0.2333333333333333,0.6,2,84,74,0.10000000149011612,0.5,en,"OTHER,PERSON",/Finance/Investing
44,bitcoin,https://twitter.com/business/status/429020010049064960,2014-01-30 22:35:15+00:00,429020010049064960,business,Winklevosses’ lawyer in talks with SEC over bitcoin ETF: http://t.co/FBDjt5DPjV,79,winklevosses lawyer talks sec bitcoin etf ,-0.1,0.6,2,42,171,0.0,0.0,en,"EVENT,OTHER,PERSON,ORGANIZATION",
45,bitcoin,https://twitter.com/FT/status/431207634784772096,2014-02-05 23:28:06+00:00,431207634784772096,FT,Andreessen Horowitz staff are fined $10 a minute for being late to pitch meetings. But they can pay in Bitcoin: http://t.co/rbRULMCJWb,134,andreessen horowitz staff fined  minute late pitch meetings pay bitcoin ,-0.3,0.6,2,72,309,-0.30000001192092896,0.6000000238418579,en,"OTHER,PERSON,NUMBER,EVENT,PRICE,ORGANIZATION",
46,bitcoin,https://twitter.com/FT/status/431444359087919104,2014-02-06 15:08:45+00:00,431444359087919104,FT,Why Bitcoin is far more than a currency for speculators: http://t.co/IkDHHTl8C9 http://t.co/yvcPeS7FTk,102,bitcoin far currency speculators  ,0.1,1.0,4,34,308,-0.4000000059604645,0.4000000059604645,en,"OTHER,PERSON",
47,bitcoin,https://twitter.com/WSJ/status/431543133118406657,2014-02-06 21:41:15+00:00,431543133118406657,WSJ,Bitcoin mining strikes gold in Sweden: http://t.co/JllSDKXQ6O,61,bitcoin mining strikes gold sweden ,0.0,0.0,3,35,73,0.30000001192092896,0.30000001192092896,en,"OTHER,LOCATION",
48,bitcoin,https://twitter.com/FT/status/431603685320581120,2014-02-07 01:41:52+00:00,431603685320581120,FT,Why Bitcoin is far more than a currency for speculators: http://t.co/IzQFVrn12N http://t.co/I9cgWhnlkw,102,bitcoin far currency speculators  ,0.1,1.0,4,34,307,-0.4000000059604645,0.4000000059604645,en,"OTHER,PERSON",
49,bitcoin,https://twitter.com/nytimes/status/431672812127154176,2014-02-07 06:16:33+00:00,431672812127154176,nytimes,DealBook: The Quick Rise and Abrupt Fall of a Bitcoin Champion http://t.co/ySGWLJC00I,85,dealbook quick rise abrupt fall bitcoin champion ,0.10416666666666666,0.75,4,49,219,0.0,0.0,en,"OTHER,PERSON,ORGANIZATION",
50,bitcoin,https://twitter.com/FT/status/431728093473304576,2014-02-07 09:56:13+00:00,431728093473304576,FT,Why Bitcoin is far more than a currency for speculators: http://t.co/0W2XKxalwS,79,bitcoin far currency speculators ,0.1,1.0,4,33,306,-0.4000000059604645,0.4000000059604645,en,"OTHER,PERSON,NUMBER",
51,bitcoin,https://twitter.com/CNN/status/431777746939691008,2014-02-07 13:13:31+00:00,431777746939691008,CNN,Bitcoin plunges as major exchange halts withdrawals. http://t.co/DhUqlNm3Ir,75,bitcoin plunges major exchange halts withdrawals ,0.0625,0.5,4,49,195,0.20000000298023224,0.4000000059604645,en,OTHER,
52,bitcoin,https://twitter.com/FT/status/432529544499974144,2014-02-09 15:00:54+00:00,432529544499974144,FT,Bitcoin fans smash iPhones in protest http://t.co/4977LdS0Y0,60,bitcoin fans smash iphones protest ,0.0,0.0,3,35,305,0.10000000149011612,0.10000000149011612,en,"CONSUMER_GOOD,PERSON,NUMBER,EVENT",
53,bitcoin,https://twitter.com/FT/status/432601013754028032,2014-02-09 19:44:53+00:00,432601013754028032,FT,Russia prepares crackdown on Bitcoin http://t.co/kzQmHl7haS,59,russia prepares crackdown bitcoin ,0.0,0.0,3,34,304,-0.10000000149011612,0.10000000149011612,en,"OTHER,LOCATION",
54,bitcoin,https://twitter.com/FT/status/432847199744303104,2014-02-10 12:03:08+00:00,432847199744303104,FT,Bitcoin plunges on Japan exchange halt http://t.co/evxUcnp1O0,61,bitcoin plunges japan exchange halt ,0.0,0.0,3,36,303,0.10000000149011612,0.10000000149011612,en,"OTHER,LOCATION",
55,bitcoin,https://twitter.com/FT/status/432861334674608128,2014-02-10 12:59:19+00:00,432861334674608128,FT,Bitcoin in trouble - Russia prepares to crackdown on the cryptocurrency and Mt Gox stops customers withdrawing cash: http://t.co/3IuIY6PvD1,139,bitcoin trouble  russia prepares crackdown cryptocurrency mt gox stops customers withdrawing cash ,-0.2,0.2,2,98,302,-0.6000000238418579,0.6000000238418579,en,"OTHER,PERSON,LOCATION,NUMBER,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
56,bitcoin,https://twitter.com/nytimes/status/432904398210342912,2014-02-10 15:50:26+00:00,432904398210342912,nytimes,DealBook: Bitcoin Exchange Struggles http://t.co/Z22AfajslV,59,dealbook bitcoin exchange struggles ,0.0,0.0,3,36,218,0.0,0.0,en,"OTHER,PERSON",
57,bitcoin,https://twitter.com/FT/status/432958609430179840,2014-02-10 19:25:51+00:00,432958609430179840,FT,Most read on the site right now: A dangerous mistake lies at Bitcoin's intellectual core http://t.co/RnMTQzcyRp,111,read site right dangerous mistake lies bitcoins intellectual core ,-0.004761904761904763,0.611904761904762,2,66,301,-0.699999988079071,0.699999988079071,en,"OTHER,PERSON,LOCATION",
58,bitcoin,https://twitter.com/FT/status/433006664493850624,2014-02-10 22:36:48+00:00,433006664493850624,FT,Bitcoin software is remarkable but those who tout such systems as a way of saving capitalism are profoundly wrong: http://t.co/egzga8olme,137,bitcoin software remarkable tout systems way saving capitalism profoundly wrong ,0.125,0.825,4,80,300,-0.6000000238418579,0.6000000238418579,en,"CONSUMER_GOOD,OTHER",/Finance/Investing/Currencies & Foreign Exchange
59,bitcoin,https://twitter.com/FT/status/433059619771285504,2014-02-11 02:07:13+00:00,433059619771285504,FT,Bitcoin in trouble - Russia prepares to crackdown on the cryptocurrency and Mt Gox stops customers withdrawing cash: http://t.co/9wu14AlOrv,139,bitcoin trouble  russia prepares crackdown cryptocurrency mt gox stops customers withdrawing cash ,-0.2,0.2,2,98,299,-0.6000000238418579,0.6000000238418579,en,"OTHER,PERSON,LOCATION,NUMBER,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
60,bitcoin,https://twitter.com/FT/status/433062276237885440,2014-02-11 02:17:47+00:00,433062276237885440,FT,A dangerous mistake lies at Bitcoin's intellectual core http://t.co/gnHPt7vRmV,78,dangerous mistake lies bitcoins intellectual core ,-0.15,0.65,2,50,298,-0.699999988079071,0.699999988079071,en,"OTHER,LOCATION",
61,bitcoin,https://twitter.com/business/status/433090571851538432,2014-02-11 04:10:13+00:00,433090571851538432,business,Bitcoin Foundation blames Mt. Gox exchange in Tokyo for withdrawal stoppage http://t.co/nBTaVufjU5,98,bitcoin foundation blames mt gox exchange tokyo withdrawal stoppage ,0.0,0.0,3,68,170,-0.10000000149011612,0.4000000059604645,en,"OTHER,LOCATION,ORGANIZATION",
62,bitcoin,https://twitter.com/FT/status/433564824514363392,2014-02-12 11:34:44+00:00,433564824514363392,FT,Hack attacks force wider Bitcoin halts http://t.co/gWWjNBSyiB,61,hack attacks force wider bitcoin halts ,0.0,0.0,3,39,297,-0.5,0.5,en,"EVENT,OTHER",
63,bitcoin,https://twitter.com/FT/status/433660434135392256,2014-02-12 17:54:39+00:00,433660434135392256,FT,This will further damage the perception of Bitcoin: Hack attacks force two more  exchanges to halt withdrawals http://t.co/Wdf38UAgkD,133,damage perception bitcoin hack attacks force two  exchanges halt withdrawals ,0.0,0.0,3,77,296,-0.699999988079071,0.699999988079071,en,"OTHER,NUMBER,EVENT",
64,bitcoin,https://twitter.com/FT/status/434452478449713152,2014-02-14 22:21:57+00:00,434452478449713152,FT,Bitcoin’s volunteer army tested by attack http://t.co/j8HrsMl0dQ,64,bitcoins volunteer army tested attack ,0.0,0.0,3,38,295,0.0,0.0,en,"OTHER,EVENT",
65,bitcoin,https://twitter.com/business/status/434689079092203520,2014-02-15 14:02:07+00:00,434689079092203520,business,VIDEO: Bitcoin hackers steal $2.6M from Silk Road: http://t.co/W2Tso2N7cl,73,video bitcoin hackers steal silk road ,0.0,0.0,3,38,169,-0.4000000059604645,0.4000000059604645,en,"OTHER,PERSON,LOCATION,NUMBER,WORK_OF_ART,PRICE",
66,bitcoin,https://twitter.com/FT/status/435365686811295744,2014-02-17 10:50:43+00:00,435365686811295744,FT,Bitcoin price on Mt Gox collapses http://t.co/JgsD87AYOL,56,bitcoin price mt gox collapses ,0.0,0.0,3,31,294,-0.4000000059604645,0.4000000059604645,en,"OTHER,ORGANIZATION",
67,bitcoin,https://twitter.com/FT/status/435481146122854400,2014-02-17 18:29:30+00:00,435481146122854400,FT,Bitcoin price on Mt Gox collapses - will users ever get their money out? http://t.co/lPSqUfj0Wz,95,bitcoin price mt gox collapses  users ever get money ,0.0,0.0,3,53,293,-0.10000000149011612,1.0,en,"OTHER,PERSON,ORGANIZATION",
68,bitcoin,https://twitter.com/nytimes/status/435594922042077184,2014-02-18 02:01:37+00:00,435594922042077184,nytimes,DealBook: Regulators and Hackers Put Bitcoin to the Test http://t.co/gHyE5lP4E6,79,dealbook regulators hackers put bitcoin test ,0.0,0.0,3,45,217,0.0,0.0,en,"OTHER,PERSON,EVENT",
69,bitcoin,https://twitter.com/FT/status/435603615496306688,2014-02-18 02:36:09+00:00,435603615496306688,FT,Bitcoin price on Mt Gox collapses - will users ever get their money out? http://t.co/1dpHL5mnEn,95,bitcoin price mt gox collapses  users ever get money ,0.0,0.0,3,53,292,-0.10000000149011612,1.0,en,"OTHER,PERSON,NUMBER,ORGANIZATION",
70,bitcoin,https://twitter.com/WSJ/status/435689154475995136,2014-02-18 08:16:03+00:00,435689154475995136,WSJ,"Top executive of bitcoin exchange Mt. Gox: the firm ""deeply apologizes for any delay in our responses"" http://t.co/G5Ym5f67Ur",125,top executive bitcoin exchange mt gox firm deeply apologizes delay responses ,0.09999999999999999,0.43333333333333335,4,77,72,0.30000001192092896,0.699999988079071,en,"OTHER,PERSON,LOCATION,EVENT,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
71,bitcoin,https://twitter.com/WSJ/status/435715345069117440,2014-02-18 10:00:08+00:00,435715345069117440,WSJ,"""Japan's banking system is designed to siphon off revenue at every turn."" Businesses switch to bitcoin http://t.co/MthKxxzm18",125,japans banking system designed siphon revenue every turn businesses switch bitcoin ,0.0,0.0,3,83,71,-0.5,1.100000023841858,en,"OTHER,LOCATION,ORGANIZATION",/Finance/Banking
72,bitcoin,https://twitter.com/CNN/status/435943292895633408,2014-02-19 01:05:55+00:00,435943292895633408,CNN,Bitcoin ATMs coming to the U.S. http://t.co/421gJh46Bo,54,bitcoin atms coming us ,0.0,0.0,3,23,194,0.0,0.0,en,"OTHER,LOCATION,NUMBER,ORGANIZATION",
73,bitcoin,https://twitter.com/WSJ/status/436024079137902592,2014-02-19 06:26:56+00:00,436024079137902592,WSJ,Bitcoin's long-term success could depend on how its deals with its current crisis  http://t.co/iRN3mWqoP2,105,bitcoins longterm success could depend deals current crisis  ,0.15,0.2,4,61,70,0.0,0.0,en,"OTHER,EVENT",
74,bitcoin,https://twitter.com/CNN/status/436273573443821568,2014-02-19 22:58:20+00:00,436273573443821568,CNN,Bitcoin may be coming soon to a high-tech ATM near you: http://t.co/IW16S6cnzs,78,bitcoin may coming soon hightech atm near ,0.1,0.4,4,42,193,0.0,0.0,en,OTHER,
75,bitcoin,https://twitter.com/WSJ/status/436350534627627008,2014-02-20 04:04:09+00:00,436350534627627008,WSJ,Our tech columnist spent a week using bitcoin. Why Coinbase maybe the 'killer app' for international transfers: http://t.co/aJvs1mWD87,134,tech columnist spent week using bitcoin coinbase maybe killer app international transfers ,-0.05,0.05,2,90,69,-0.10000000149011612,0.30000001192092896,en,"OTHER,PERSON,CONSUMER_GOOD",/Finance/Investing/Currencies & Foreign Exchange
76,bitcoin,https://twitter.com/FT/status/436437714498764800,2014-02-20 09:50:34+00:00,436437714498764800,FT,Bitcoin purists wash their hands of Mt Gox http://t.co/zKIwrzqkrs,65,bitcoin purists wash hands mt gox ,0.0,0.0,3,34,291,-0.20000000298023224,0.20000000298023224,en,"OTHER,PERSON",
