,crypto,url,date,id,username,content,text_length,content_processed,polarity,subjectivity,label,text_processed_length,tweet_num,score,magnitude,google_language,google_entities,google_categories
10,bitcoin,https://twitter.com/Investingcom/status/1083002720632614913,2019-01-09 14:09:04+00:00,1083002720632614913,Investingcom,"Our Senior Analyst @ClemThibault's Bitcoin predictions for 2019 were featured in the @Daily_Express. 

#cyrpto @Amani__Hughes #Bitcoin #BTC https://t.co/54ERW6PDzB",163,senior analyst bitcoin predictions  featured express    hughes   ,0.0,0.0,3,65,492,0.10000000149011612,0.20000000298023224,en,"OTHER,PERSON,NUMBER",/Finance/Investing/Currencies & Foreign Exchange
11,bitcoin,https://twitter.com/business/status/1083303900898344962,2019-01-10 10:05:51+00:00,1083303900898344962,business,Bitcoin declines as cryptocurrencies take a sudden lurch lower https://t.co/p0vO8BVFve https://t.co/asPxtsupMi,110,bitcoin declines cryptocurrencies take sudden lurch lower  ,0.0,0.5,3,59,414,-0.699999988079071,0.699999988079071,en,"OTHER,EVENT",
12,bitcoin,https://twitter.com/business/status/1083563329254129664,2019-01-11 03:16:43+00:00,1083563329254129664,business,Bitpay's chief commercial officer and @bopinion's @stephengandel debate the value and factors behind a decline in Bitcoin usage https://t.co/hHZpM0TB2i https://t.co/E7pD6iRwBd,175,bitpays chief commercial officer  debate value factors behind decline bitcoin usage  ,-0.2,0.35,2,85,413,-0.4000000059604645,0.4000000059604645,en,"OTHER,PERSON,ORGANIZATION",
13,bitcoin,https://twitter.com/business/status/1083815624617410567,2019-01-11 19:59:15+00:00,1083815624617410567,business,The emergence of some long-dormant Bitcoin whales could stir up some wild price swings in the market https://t.co/kxUoBgkBLz,124,emergence longdormant bitcoin whales could stir wild price swings market ,0.1,0.4,4,73,412,-0.10000000149011612,0.10000000149011612,en,OTHER,
14,bitcoin,https://twitter.com/business/status/1084178715507113984,2019-01-12 20:02:03+00:00,1084178715507113984,business,Cameron and Tyler Winklevoss say they are still committed to making a Bitcoin ETF a reality https://t.co/vo4RVAqr2j,115,cameron tyler winklevoss say still committed making bitcoin etf reality ,0.0,0.0,3,72,411,0.10000000149011612,0.10000000149011612,en,"OTHER,PERSON",
15,bitcoin,https://twitter.com/business/status/1084183950816436225,2019-01-12 20:22:51+00:00,1084183950816436225,business,Cameron and Tyler Winklevoss say they are still committed to making a Bitcoin ETF a reality https://t.co/3Czv4DLLHg,115,cameron tyler winklevoss say still committed making bitcoin etf reality ,0.0,0.0,3,72,410,0.10000000149011612,0.10000000149011612,en,"OTHER,PERSON,NUMBER",
16,bitcoin,https://twitter.com/business/status/1084546151590825984,2019-01-13 20:22:07+00:00,1084546151590825984,business,Cameron and Tyler Winklevoss say they are still committed to making a Bitcoin ETF a reality https://t.co/GHse9VARf3,115,cameron tyler winklevoss say still committed making bitcoin etf reality ,0.0,0.0,3,72,409,0.10000000149011612,0.10000000149011612,en,"OTHER,PERSON",
17,bitcoin,https://twitter.com/business/status/1084759037147865088,2019-01-14 10:28:02+00:00,1084759037147865088,business,What technological developments are underway to make Bitcoin useful for normal spending? https://t.co/lQ26tx8eT7,112,technological developments underway make bitcoin useful normal spending ,0.22499999999999998,0.32499999999999996,4,72,408,0.10000000149011612,0.4000000059604645,en,OTHER,
18,bitcoin,https://twitter.com/business/status/1084768390697361408,2019-01-14 11:05:13+00:00,1084768390697361408,business,Trading in Bitcoin and other crypto-currencies will soon be exposed to a good deal more scrutiny in Denmark https://t.co/cPDu1PcT3f,131,trading bitcoin cryptocurrencies soon exposed good deal scrutiny denmark ,0.7,0.6000000000000001,5,73,407,0.0,0.0,en,OTHER,/Finance/Investing/Currencies & Foreign Exchange
19,bitcoin,https://twitter.com/business/status/1084900190128168960,2019-01-14 19:48:56+00:00,1084900190128168960,business,Trading in Bitcoin and other crypto-currencies will soon be exposed to a good deal more scrutiny in Denmark https://t.co/Q2OZz6sD5T,131,trading bitcoin cryptocurrencies soon exposed good deal scrutiny denmark ,0.7,0.6000000000000001,5,73,406,0.0,0.0,en,OTHER,/Finance/Investing/Currencies & Foreign Exchange
20,bitcoin,https://twitter.com/CNN/status/1084968668621164547,2019-01-15 00:21:02+00:00,1084968668621164547,CNN,"Bitcoin just celebrated its tenth anniversary. Now, as the world's most famous cryptocurrency matures, its future is far from certain. https://t.co/w6oNGrWLQY https://t.co/qC6CdOpHCf",182,bitcoin celebrated tenth anniversary worlds famous cryptocurrency matures future far certain  ,0.23285714285714282,0.6892857142857143,4,94,516,0.0,1.2000000476837158,en,"OTHER,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
21,bitcoin,https://twitter.com/business/status/1085533118545711111,2019-01-16 13:43:58+00:00,1085533118545711111,business,Bitcoin and other cryptocurrencies are refreshingly open about being at risk https://t.co/lnApkavhCA via @bopinion,114,bitcoin cryptocurrencies refreshingly open risk  via ,0.0,0.5,3,53,405,0.4000000059604645,0.4000000059604645,en,OTHER,
22,bitcoin,https://twitter.com/business/status/1085977217811787776,2019-01-17 19:08:39+00:00,1085977217811787776,business,"A digital token known as Tron has almost doubled in value over the past month, rekindling memories of the Bitcoin bubble https://t.co/M4dHlyHjSv https://t.co/TXPMO6ULkB",168,digital token known tron almost doubled value past month rekindling memories bitcoin bubble  ,-0.125,0.125,2,93,404,0.4000000059604645,0.4000000059604645,en,"OTHER,WORK_OF_ART",/Arts & Entertainment
23,bitcoin,https://twitter.com/business/status/1086149998679638017,2019-01-18 06:35:14+00:00,1086149998679638017,business,"A digital token known as Tron has almost doubled in value over the past month, rekindling memories of the Bitcoin bubble https://t.co/MZ3VMyZJtW https://t.co/3zFbvKJTyf",168,digital token known tron almost doubled value past month rekindling memories bitcoin bubble  ,-0.125,0.125,2,93,403,0.4000000059604645,0.4000000059604645,en,"OTHER,WORK_OF_ART,NUMBER",/Arts & Entertainment
24,bitcoin,https://twitter.com/business/status/1086541753690271744,2019-01-19 08:31:55+00:00,1086541753690271744,business,Some of the brightest minds in America are pooling their brain power to create a better Bitcoin. https://t.co/LmUDQRxjlk,120,brightest minds america pooling brain power create better bitcoin ,0.5,0.5,5,66,402,0.30000001192092896,0.699999988079071,en,"OTHER,PERSON,LOCATION",
25,bitcoin,https://twitter.com/business/status/1086873416538488832,2019-01-20 06:29:50+00:00,1086873416538488832,business,Some of the brightest minds in America are pooling their brain power to create a better Bitcoin. https://t.co/NmiF9ndhlB,120,brightest minds america pooling brain power create better bitcoin ,0.5,0.5,5,66,401,0.30000001192092896,0.699999988079071,en,"OTHER,PERSON,LOCATION",
26,bitcoin,https://twitter.com/Investingcom/status/1087271850193891330,2019-01-21 08:53:04+00:00,1087271850193891330,Investingcom,"🔎 #Bitcoin and other #Cryptocurrency coin prices dropped today on the news that the #OECD said #ICOs need to be better regulated... https://t.co/8DArkKhODn

#BTC #ETH #XRP #LTC https://t.co/sVSV4fQROI",200,   coin prices dropped today news  said  need better regulated       ,0.5,0.5,5,69,491,0.0,1.0,en,"OTHER,NUMBER,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
27,btc,https://twitter.com/Investingcom/status/1087271850193891330,2019-01-21 08:53:04+00:00,1087271850193891330,Investingcom,"🔎 #Bitcoin and other #Cryptocurrency coin prices dropped today on the news that the #OECD said #ICOs need to be better regulated... https://t.co/8DArkKhODn

#BTC #ETH #XRP #LTC https://t.co/sVSV4fQROI",200,   coin prices dropped today news  said  need better regulated       ,0.5,0.5,5,69,615,0.0,1.0,en,"OTHER,NUMBER,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
28,bitcoin,https://twitter.com/business/status/1087804403183218688,2019-01-22 20:09:14+00:00,1087804403183218688,business,"Bitcoin’s price appears to be stabilizing, and the digital currency may even be gearing up for a short-term rally, technical indicators show https://t.co/AKBZMNCCJ0",164,bitcoins price appears stabilizing digital currency may even gearing shortterm rally technical indicators show ,0.0,0.05,3,111,400,-0.10000000149011612,0.10000000149011612,en,"OTHER,EVENT",/Finance/Investing/Currencies & Foreign Exchange
29,bitcoin,https://twitter.com/FT/status/1088019763538862080,2019-01-23 10:25:00+00:00,1088019763538862080,FT,BIS trolls bitcoin https://t.co/2yUr30S2hP,42,bis trolls bitcoin ,0.0,0.0,3,19,562,-0.5,0.5,en,"OTHER,NUMBER,ORGANIZATION",
30,bitcoin,https://twitter.com/business/status/1088177797615534081,2019-01-23 20:52:58+00:00,1088177797615534081,business,Cboe pulled its application to list a Bitcoin ETF after the SEC repeatedly delayed a decision on approving the product https://t.co/hS4tueTZ22,142,cboe pulled application list bitcoin etf sec repeatedly delayed decision approving product ,-0.1,0.6,2,91,399,-0.6000000238418579,0.6000000238418579,en,"OTHER,CONSUMER_GOOD,ORGANIZATION",/Finance/Investing
31,bitcoin,https://twitter.com/CNN/status/1088392168874614784,2019-01-24 11:04:49+00:00,1088392168874614784,CNN,"When the global business elite gathered in Davos last year, one bitcoin was worth $10,000. This year, it's just $3,560. https://t.co/GUpUuuecIT",143,global business elite gathered davos last year one bitcoin worth  year  ,0.09999999999999999,0.05555555555555556,4,72,515,0.0,0.6000000238418579,en,"OTHER,PRICE,LOCATION,NUMBER",/Finance/Investing/Currencies & Foreign Exchange
32,bitcoin,https://twitter.com/business/status/1088773933904596992,2019-01-25 12:21:48+00:00,1088773933904596992,business,"Bitcoin is worth less than the cost to mine it, JPMorgan says https://t.co/Ochti7Euzg https://t.co/eak6FoBvGx",109,bitcoin worth less cost mine jpmorgan says  ,0.06666666666666667,0.08333333333333334,4,44,398,-0.6000000238418579,0.6000000238418579,en,"OTHER,ORGANIZATION",
33,bitcoin,https://twitter.com/Investingcom/status/1089594007020294144,2019-01-27 18:40:29+00:00,1089594007020294144,Investingcom,"Episode #15 of  is out now! 🎧

#CrypTalk: Bithumb Exchange Aims To Go Public, Bitcoin ETF Withdrawn... https://t.co/JCg7kYzpnz

@ClemThibault https://t.co/erwlJ1ErX2",165,episode      bithumb exchange aims go public bitcoin etf withdrawn    ,0.0,0.06666666666666667,3,70,490,0.20000000298023224,1.2000000476837158,en,"OTHER,WORK_OF_ART,NUMBER",
34,bitcoin,https://twitter.com/business/status/1089882634728157184,2019-01-28 13:47:23+00:00,1089882634728157184,business,Bitcoin’s painful 2018 crash continues https://t.co/RIqsuYtjjK,62,bitcoins painful  crash continues ,-0.7,0.9,1,34,397,-0.699999988079071,0.699999988079071,en,"OTHER,DATE,NUMBER,EVENT",
35,bitcoin,https://twitter.com/Investingcom/status/1090154339665092608,2019-01-29 07:47:03+00:00,1090154339665092608,Investingcom,"📉 Prices of #Bitcoin and other major #cryptocurrencies dropped this morning after reports that the #EEC is preparing to impose #crypto regulations.

More here: https://t.co/iEORLXzz1X

#EAEU #BTC #XRP #ETH #USDT #EOS #BCH #LTC https://t.co/qfWBIaNYWS",250, prices  major  dropped morning reports  preparing impose  regulations            ,0.0625,0.5,4,82,489,-0.10000000149011612,0.699999988079071,en,OTHER,/Finance/Investing/Currencies & Foreign Exchange
36,btc,https://twitter.com/Investingcom/status/1090154339665092608,2019-01-29 07:47:03+00:00,1090154339665092608,Investingcom,"📉 Prices of #Bitcoin and other major #cryptocurrencies dropped this morning after reports that the #EEC is preparing to impose #crypto regulations.

More here: https://t.co/iEORLXzz1X

#EAEU #BTC #XRP #ETH #USDT #EOS #BCH #LTC https://t.co/qfWBIaNYWS",250, prices  major  dropped morning reports  preparing impose  regulations            ,0.0625,0.5,4,82,614,-0.10000000149011612,0.699999988079071,en,OTHER,/Finance/Investing/Currencies & Foreign Exchange
37,bitcoin,https://twitter.com/business/status/1090301424725037057,2019-01-29 17:31:31+00:00,1090301424725037057,business,One of the most common investment arguments for Bitcoin - that it’s a superior store of value to traditional hedges such as gold - doesn’t actually hold up that well https://t.co/3Kjy9A8YWj https://t.co/pL4xCdzs9b,213,one common investment arguments bitcoin  superior store value traditional hedges gold  doesnt actually hold well  ,0.09999999999999999,0.5625,4,114,396,-0.30000001192092896,0.30000001192092896,en,"OTHER,LOCATION,NUMBER",/Finance/Investing
38,bitcoin,https://twitter.com/nytimes/status/1090523773927854080,2019-01-30 08:15:03+00:00,1090523773927854080,nytimes,Bitcoin could allow Iranians to make international payments while bypassing the American restrictions on banks https://t.co/NxTE3O66PD,134,bitcoin could allow iranians make international payments bypassing american restrictions banks ,0.0,0.0,3,95,522,-0.10000000149011612,0.10000000149011612,en,"OTHER,PERSON,LOCATION,ORGANIZATION",
39,bitcoin,https://twitter.com/business/status/1090618304174190592,2019-01-30 14:30:41+00:00,1090618304174190592,business,"Hamas, the organization designated as a terrorist group in the U.S. and Europe, has called on supporters to donate in Bitcoin https://t.co/gF2pn07tV7",149,hamas organization designated terrorist group us europe called supporters donate bitcoin ,0.0,0.0,3,89,395,-0.800000011920929,0.800000011920929,en,"OTHER,PERSON,LOCATION,ORGANIZATION",/Sensitive Subjects
40,bitcoin,https://twitter.com/Investingcom/status/1090636540412391426,2019-01-30 15:43:08+00:00,1090636540412391426,Investingcom,"“Most people don't understand the digital currency and only see #Bitcoin's erratic price movement. A lack of understanding coupled with wild price swings create a negative environment for adoption.”

@ClemThibault #BTC #BCH #Crypto https://t.co/EQ6gIZBTaO",255,people dont understand digital currency see erratic price movement lack understanding coupled wild price swings create negative environment adoption      ,-0.06666666666666667,0.26666666666666666,2,154,488,-0.4000000059604645,1.7999999523162842,en,"OTHER,PERSON,ORGANIZATION,EVENT",
41,btc,https://twitter.com/Investingcom/status/1090636540412391426,2019-01-30 15:43:08+00:00,1090636540412391426,Investingcom,"“Most people don't understand the digital currency and only see #Bitcoin's erratic price movement. A lack of understanding coupled with wild price swings create a negative environment for adoption.”

@ClemThibault #BTC #BCH #Crypto https://t.co/EQ6gIZBTaO",255,people dont understand digital currency see erratic price movement lack understanding coupled wild price swings create negative environment adoption      ,-0.06666666666666667,0.26666666666666666,2,154,613,-0.4000000059604645,1.7999999523162842,en,"OTHER,PERSON,ORGANIZATION,EVENT",
42,bitcoin,https://twitter.com/business/status/1090725758761402375,2019-01-30 21:37:40+00:00,1090725758761402375,business,"Hamas, the organization designated as a terrorist group in the U.S. and Europe, has called on supporters to donate in Bitcoin https://t.co/igNaDSXLLX",149,hamas organization designated terrorist group us europe called supporters donate bitcoin ,0.0,0.0,3,89,394,-0.800000011920929,0.800000011920929,en,"OTHER,PERSON,LOCATION,ORGANIZATION",/Sensitive Subjects
43,bitcoin,https://twitter.com/Investingcom/status/1091682917032579073,2019-02-02 13:01:04+00:00,1091682917032579073,Investingcom,"#ICYMI - Last Sunday's episode that is not to be missed! 

🎧 Weekly Cryptalk: Bithumb Exchange Aims To Go Public, Bitcoin ETF Withdrawn - https://t.co/JCg7kYzpnz

@ClemThibault https://t.co/z9ctw6G39r",200,  last sundays episode missed    weekly cryptalk bithumb exchange aims go public bitcoin etf withdrawn     ,0.0,0.06666666666666667,3,107,487,0.4000000059604645,1.2999999523162842,en,"OTHER,WORK_OF_ART",/Arts & Entertainment/TV & Video
44,btc,https://twitter.com/Investingcom/status/1092034482704666624,2019-02-03 12:18:04+00:00,1092034482704666624,Investingcom,"Is The Possibility Of SEC Approval For A U.S. Bitcoin ETF Fading?

Here's the latest news: https://t.co/vgfPN3iFl8

#Bitcoin #ETF #BTC #SEC #CBOE @Tanzeel_Akhtar https://t.co/C4W0vZblR0",185,possibility sec approval us bitcoin etf fading  heres latest news        akhtar ,0.2,0.75,4,80,612,0.0,0.20000000298023224,en,"OTHER,PERSON,LOCATION,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
45,bitcoin,https://twitter.com/Investingcom/status/1092034482704666624,2019-02-03 12:18:04+00:00,1092034482704666624,Investingcom,"Is The Possibility Of SEC Approval For A U.S. Bitcoin ETF Fading?

Here's the latest news: https://t.co/vgfPN3iFl8

#Bitcoin #ETF #BTC #SEC #CBOE @Tanzeel_Akhtar https://t.co/C4W0vZblR0",185,possibility sec approval us bitcoin etf fading  heres latest news        akhtar ,0.2,0.75,4,80,486,0.0,0.20000000298023224,en,"OTHER,PERSON,LOCATION,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
46,btc,https://twitter.com/Investingcom/status/1092110734639681536,2019-02-03 17:21:04+00:00,1092110734639681536,Investingcom,"#CrypTalk Ep #17: #BitcoinETF Refiled, #NEM Close to Bankruptcy, 'Wrapped Bitcoin'

🎧 Our latest episode is out! Listen along now on YouTube or any other major #Podcast platform... https://t.co/sO0m16ufxV

@ClemThibault #BTC https://t.co/JcsyGCSGZR",248, ep   refiled  close bankruptcy wrapped bitcoin   latest episode listen along youtube major  platform     ,0.28125,0.7,4,106,611,0.10000000149011612,0.800000011920929,en,"OTHER,WORK_OF_ART,NUMBER",/Arts & Entertainment/TV & Video
47,bitcoin,https://twitter.com/Investingcom/status/1092110734639681536,2019-02-03 17:21:04+00:00,1092110734639681536,Investingcom,"#CrypTalk Ep #17: #BitcoinETF Refiled, #NEM Close to Bankruptcy, 'Wrapped Bitcoin'

🎧 Our latest episode is out! Listen along now on YouTube or any other major #Podcast platform... https://t.co/sO0m16ufxV

@ClemThibault #BTC https://t.co/JcsyGCSGZR",248, ep   refiled  close bankruptcy wrapped bitcoin   latest episode listen along youtube major  platform     ,0.28125,0.7,4,106,485,0.10000000149011612,0.800000011920929,en,"OTHER,WORK_OF_ART,NUMBER",/Arts & Entertainment/TV & Video
48,bitcoin,https://twitter.com/CNN/status/1092698430269521922,2019-02-05 08:16:21+00:00,1092698430269521922,CNN,Canada's biggest cryptocurrency exchange says it's unable to gain access to $145 million of bitcoin and other assets after the death of its co-founder -- the only person who had access to the digital wallets https://t.co/MsBJxlqfFZ,231,canadas biggest cryptocurrency exchange says unable gain access  million bitcoin assets death cofounder  person access digital wallets ,-0.25,0.25,2,135,514,-0.30000001192092896,0.30000001192092896,en,"OTHER,PERSON,LOCATION,NUMBER,EVENT,PRICE,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
49,bitcoin,https://twitter.com/CNN/status/1092763292513304583,2019-02-05 12:34:06+00:00,1092763292513304583,CNN,Canada's biggest cryptocurrency exchange says it's unable to gain access to $145 million of bitcoin and other assets after the death of its co-founder -- the only person who had access to the digital wallets https://t.co/getZT41w0s,231,canadas biggest cryptocurrency exchange says unable gain access  million bitcoin assets death cofounder  person access digital wallets ,-0.25,0.25,2,135,513,-0.30000001192092896,0.30000001192092896,en,"OTHER,CONSUMER_GOOD,PERSON,LOCATION,NUMBER,EVENT,PRICE,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
50,bitcoin,https://twitter.com/business/status/1095564779488534533,2019-02-13 06:06:12+00:00,1095564779488534533,business,The creator of the first exchange-traded Bitcoin tracker halted plans for an investment product because of confusion in the blockchain https://t.co/uM1YYIT9Xd,158,creator first exchangetraded bitcoin tracker halted plans investment product confusion blockchain ,0.25,0.3333333333333333,4,98,393,-0.4000000059604645,0.4000000059604645,en,"OTHER,PERSON",/Finance/Investing/Currencies & Foreign Exchange
51,bitcoin,https://twitter.com/business/status/1096114179541487616,2019-02-14 18:29:19+00:00,1096114179541487616,business,Bitcoin buyers told they can have their cake and eat it https://t.co/wpjhngxjZO,79,bitcoin buyers told cake eat ,0.0,0.0,3,29,392,-0.20000000298023224,0.20000000298023224,en,"OTHER,PERSON",
52,bitcoin,https://twitter.com/nytimes/status/1096129718506713088,2019-02-14 19:31:04+00:00,1096129718506713088,nytimes,"JPMorgan Chase's CEO once called bitcoin a ""fraud."" Now, Chase is set to be the first big U.S. bank with its own cryptocurrency: JPM Coin. https://t.co/JPfeAvEc3V",162,jpmorgan chases ceo called bitcoin fraud chase set first big us bank cryptocurrency jpm coin ,0.125,0.21666666666666667,4,93,521,-0.10000000149011612,1.2000000476837158,en,"OTHER,PERSON,LOCATION,WORK_OF_ART,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
53,bitcoin,https://twitter.com/CNN/status/1096195470924398596,2019-02-14 23:52:21+00:00,1096195470924398596,CNN,"JPMorgan Chase, the nation's largest bank, is launching its own cryptocurrency.

Dubbed JPM Coin, the cryptocurrency has a fixed value redeemable for one US dollar. It won't trade freely like bitcoin and many other cryptocurrencies. https://t.co/MF4UORDhyE https://t.co/KeJroCXmiO",280,jpmorgan chase nations largest bank launching cryptocurrency  dubbed jpm coin cryptocurrency fixed value redeemable one us dollar wont trade freely like bitcoin many cryptocurrencies  ,0.3333333333333333,0.5,4,184,512,0.0,1.2999999523162842,en,"OTHER,LOCATION,NUMBER,PRICE,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
54,bitcoin,https://twitter.com/CNN/status/1096383053528788992,2019-02-15 12:17:44+00:00,1096383053528788992,CNN,"JPMorgan Chase, the nation's largest bank, is launching its own cryptocurrency.

Dubbed JPM Coin, the cryptocurrency has a fixed value redeemable for one US dollar. It won't trade freely like bitcoin and many other cryptocurrencies. https://t.co/bMYbNWuoj7 https://t.co/w9fhO8n4ic",280,jpmorgan chase nations largest bank launching cryptocurrency  dubbed jpm coin cryptocurrency fixed value redeemable one us dollar wont trade freely like bitcoin many cryptocurrencies  ,0.3333333333333333,0.5,4,184,511,0.0,1.2999999523162842,en,"OTHER,LOCATION,NUMBER,PRICE,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
55,bitcoin,https://twitter.com/business/status/1096460454749261824,2019-02-15 17:25:18+00:00,1096460454749261824,business,The crypto CEO who died holding the passwords to millions in savings revealed in a podcast five years ago exactly how his exchange stored Bitcoin for clients https://t.co/jpHB0t7BQP,181,crypto ceo died holding passwords millions savings revealed podcast five years ago exactly exchange stored bitcoin clients ,0.25,0.25,4,123,391,-0.4000000059604645,0.4000000059604645,en,"OTHER,PERSON,WORK_OF_ART,NUMBER",/Finance/Investing
56,bitcoin,https://twitter.com/Investingcom/status/1097416443031826432,2019-02-18 08:44:03+00:00,1097416443031826432,Investingcom,"This week's episode is here! 🎧

Listen now: https://t.co/WGIR3eaDIL

#Cryptalk: JPM Coin, Jack Dorsey And Bitcoin, Mt. Gox Resurrection

#Podcast #Crypto @ClemThibault https://t.co/xdy4gteMVa",191,weeks episode   listen    jpm coin jack dorsey bitcoin mt gox resurrection     ,0.0,0.0,3,79,484,0.20000000298023224,1.7000000476837158,en,"OTHER,PERSON,WORK_OF_ART,LOCATION",/Arts & Entertainment/Music & Audio/Radio
57,bitcoin,https://twitter.com/Investingcom/status/1097768260207026177,2019-02-19 08:02:03+00:00,1097768260207026177,Investingcom,"📈 Crypto prices continue to climb on Tuesday following on from Monday's gains. 

But what's causing these rises? 🤔

➡️ https://t.co/g4uafatoPL 

$BTC $ETH $XRP $EOS $LTC #Bitcoin #Crypto https://t.co/kZJflqICMY",210, crypto prices continue climb tuesday following mondays gains   whats causing rises              ,0.0,0.1,3,97,483,0.0,1.2999999523162842,en,"OTHER,ORGANIZATION",/News
58,btc,https://twitter.com/Investingcom/status/1097768260207026177,2019-02-19 08:02:03+00:00,1097768260207026177,Investingcom,"📈 Crypto prices continue to climb on Tuesday following on from Monday's gains. 

But what's causing these rises? 🤔

➡️ https://t.co/g4uafatoPL 

$BTC $ETH $XRP $EOS $LTC #Bitcoin #Crypto https://t.co/kZJflqICMY",210, crypto prices continue climb tuesday following mondays gains   whats causing rises              ,0.0,0.1,3,97,610,0.0,1.2999999523162842,en,"OTHER,ORGANIZATION",/News
