,crypto,url,date,id,username,content,text_length,content_processed,polarity,subjectivity,label,text_processed_length,tweet_num,score,magnitude,google_language,google_entities,google_categories
10,bitcoin,https://twitter.com/Investingcom/status/817001140256706564,2017-01-05 13:33:45+00:00,817001140256706564,Investingcom,"#Bitcoin plummeted 20%, its biggest drop in 2 years. Brace yourselves - https://t.co/txe1Qjhkc4 https://t.co/y8bocgt7hT",119, plummeted  biggest drop  years brace   ,0.0,0.0,3,40,1661,-0.30000001192092896,0.699999988079071,en,"OTHER,NUMBER",
11,bitcoin,https://twitter.com/business/status/817011755083821056,2017-01-05 14:15:56+00:00,817011755083821056,business,Bitcoin is on a surge https://t.co/nKb6eD6bfm https://t.co/1rW04i82JT,69,bitcoin surge  ,0.0,0.0,3,15,1559,0.0,0.0,en,"OTHER,NUMBER",
12,bitcoin,https://twitter.com/WSJ/status/817050728422395905,2017-01-05 16:50:48+00:00,817050728422395905,WSJ,"Bitcoin nears record high, then plummets https://t.co/oaIG7ImhxY https://t.co/019ESsGH5H",88,bitcoin nears record high plummets  ,0.16,0.5399999999999999,4,36,278,0.20000000298023224,0.20000000298023224,en,"OTHER,NUMBER",
13,bitcoin,https://twitter.com/business/status/817053249161334784,2017-01-05 17:00:49+00:00,817053249161334784,business,Bitcoin plunges as much as 23% from Wednesday’s record high https://t.co/Dcw59aKPdR https://t.co/B4tVuMy26k,107,bitcoin plunges much  wednesdays record high  ,0.18,0.37,4,46,1558,0.10000000149011612,0.10000000149011612,en,"OTHER,NUMBER",
14,bitcoin,https://twitter.com/business/status/817091166961356806,2017-01-05 19:31:29+00:00,817091166961356806,business,What bitcoin's rising status says about our world https://t.co/ZucICnnIsn https://t.co/hz7IzmDIjF,97,bitcoins rising status says world  ,0.0,0.0,3,35,1557,0.0,0.0,en,"OTHER,LOCATION",
15,bitcoin,https://twitter.com/business/status/817169069631832068,2017-01-06 00:41:03+00:00,817169069631832068,business,Bitcoin plunges as much as 23% from this week's record high https://t.co/Ql7Mk2I71Z https://t.co/Lq1JC6Eipy,107,bitcoin plunges much  weeks record high  ,0.18,0.37,4,41,1556,0.20000000298023224,0.20000000298023224,en,"OTHER,NUMBER",
16,bitcoin,https://twitter.com/business/status/817214475170418689,2017-01-06 03:41:28+00:00,817214475170418689,business,"Here's why bitcoin buyers are nervous about China, whether there's a rally or a crash https://t.co/pdwUFl1fsv https://t.co/CQmDtMOCrY",133,heres bitcoin buyers nervous china whether theres rally crash  ,0.0,0.0,3,63,1555,-0.5,0.5,en,"EVENT,PERSON,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
17,bitcoin,https://twitter.com/business/status/817365086264315906,2017-01-06 13:39:57+00:00,817365086264315906,business,"Here's why bitcoin buyers are nervous about China, whether there's a rally or a crash https://t.co/ben6v2UOfn https://t.co/3kGhvMSq1n",133,heres bitcoin buyers nervous china whether theres rally crash  ,0.0,0.0,3,63,1554,-0.5,0.5,en,"EVENT,PERSON,LOCATION,NUMBER",/Finance/Investing/Currencies & Foreign Exchange
18,bitcoin,https://twitter.com/business/status/817533252000944128,2017-01-07 00:48:10+00:00,817533252000944128,business,"Here's why bitcoin buyers are nervous about China, whether there's a rally or a crash https://t.co/U5Itj2xBFt https://t.co/5lhoL3hz4A",133,heres bitcoin buyers nervous china whether theres rally crash  ,0.0,0.0,3,63,1553,-0.5,0.5,en,"EVENT,PERSON,LOCATION,NUMBER",/Finance/Investing/Currencies & Foreign Exchange
19,bitcoin,https://twitter.com/business/status/818012360443133953,2017-01-08 08:31:59+00:00,818012360443133953,business,What bitcoin's rising status says about our world https://t.co/7PRAFZosNp https://t.co/xYYqvBWxoC,97,bitcoins rising status says world  ,0.0,0.0,3,35,1552,0.0,0.0,en,"OTHER,LOCATION,NUMBER",
20,bitcoin,https://twitter.com/business/status/818334905809666049,2017-01-09 05:53:40+00:00,818334905809666049,business,Bitcoin extends loss after warning from China's central bank https://t.co/Q4W4s2Fh6h https://t.co/YL2HH8xNQL,108,bitcoin extends loss warning chinas central bank  ,0.0,0.25,3,50,1551,-0.6000000238418579,0.6000000238418579,en,"OTHER,LOCATION,ORGANIZATION",
21,bitcoin,https://twitter.com/business/status/818367008706273280,2017-01-09 08:01:14+00:00,818367008706273280,business,"Bitcoin, the people's liberation currency of China, just got reined in https://t.co/Ji4knfTGYo via @Bfly https://t.co/n7KfSStPVJ",128,bitcoin peoples liberation currency china got reined  via  ,0.0,0.0,3,59,1550,-0.20000000298023224,0.20000000298023224,en,"OTHER,PERSON,LOCATION",
22,bitcoin,https://twitter.com/WSJ/status/818432393531052032,2017-01-09 12:21:03+00:00,818432393531052032,WSJ,"Bitcoin, PayPal used to finance terrorism, Indonesian agency says  https://t.co/2SCn9aFgMr",90,bitcoin paypal used finance terrorism indonesian agency says  ,0.0,0.0,3,62,277,-0.6000000238418579,0.6000000238418579,en,"OTHER,LOCATION,NUMBER,ORGANIZATION",
23,bitcoin,https://twitter.com/business/status/818473528647421953,2017-01-09 15:04:30+00:00,818473528647421953,business,Bitcoin extends loss after warning from China's central bank https://t.co/CXXDVtB00l https://t.co/2on5GHAFTG,108,bitcoin extends loss warning chinas central bank  ,0.0,0.25,3,50,1549,-0.6000000238418579,0.6000000238418579,en,"OTHER,LOCATION,NUMBER,ORGANIZATION",
24,bitcoin,https://twitter.com/business/status/818521186602799104,2017-01-09 18:13:52+00:00,818521186602799104,business,"Bitcoin, the people's liberation currency of China, just got reined in https://t.co/ktL4ZXhK3d via @Bfly https://t.co/pVdMCIhOCE",128,bitcoin peoples liberation currency china got reined  via  ,0.0,0.0,3,59,1548,-0.20000000298023224,0.20000000298023224,en,"OTHER,PERSON,LOCATION",
25,bitcoin,https://twitter.com/WSJ/status/818644049502633984,2017-01-10 02:22:05+00:00,818644049502633984,WSJ,Islamic militants based in the Middle East used bitcoin to fund terrorist activities in Indonesia https://t.co/wyPCHZlodo,121,islamic militants based middle east used bitcoin fund terrorist activities indonesia ,0.0,0.0,3,85,276,-0.5,0.5,en,"OTHER,PERSON,LOCATION",
26,bitcoin,https://twitter.com/business/status/818695382863593472,2017-01-10 05:46:04+00:00,818695382863593472,business,What bitcoin's rising status says about our world https://t.co/WZbfVkEZiM https://t.co/bj1zioin8B,97,bitcoins rising status says world  ,0.0,0.0,3,35,1547,0.0,0.0,en,"OTHER,LOCATION",
27,bitcoin,https://twitter.com/FT/status/818857479635345409,2017-01-10 16:30:11+00:00,818857479635345409,FT,China investigates bitcoin exchanges over fears the cryptocurrency might be used to transfer cash out of the country https://t.co/7HdQdUSWld https://t.co/UULFIXpWGO,164,china investigates bitcoin exchanges fears cryptocurrency might used transfer cash country  ,0.0,0.0,3,92,1892,-0.20000000298023224,0.20000000298023224,en,"OTHER,LOCATION,NUMBER,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
28,bitcoin,https://twitter.com/WSJ/status/819167144986443776,2017-01-11 13:00:41+00:00,819167144986443776,WSJ,China inspects bitcoin exchanges in push against capital outflows https://t.co/LqZ4dOixNj,89,china inspects bitcoin exchanges push capital outflows ,0.0,0.0,3,55,275,-0.20000000298023224,0.20000000298023224,en,"OTHER,ORGANIZATION",
29,bitcoin,https://twitter.com/Investingcom/status/819192731167768576,2017-01-11 14:42:21+00:00,819192731167768576,Investingcom,#Bitcoin collapsed below $800 after China's central bank said it launched spot investigations on bitcoin exchanges - https://t.co/F15TAnNXWe,140, collapsed  chinas central bank said launched spot investigations bitcoin exchanges  ,0.0,0.25,3,85,1660,-0.5,0.5,en,"OTHER,LOCATION,NUMBER,PRICE,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
30,bitcoin,https://twitter.com/business/status/819258908816658438,2017-01-11 19:05:19+00:00,819258908816658438,business,Bitcoin slides on worries Chinese authorities are going to tighten their oversight https://t.co/lwI9Zj5VA3 https://t.co/Cgq9umRhhy,130,bitcoin slides worries chinese authorities going tighten oversight  ,0.0,0.0,3,68,1546,-0.4000000059604645,0.4000000059604645,en,"OTHER,PERSON,LOCATION",
31,bitcoin,https://twitter.com/business/status/819290523244576790,2017-01-11 21:10:57+00:00,819290523244576790,business,What bitcoin's rising status says about our world https://t.co/sXY2tr9Ppt https://t.co/0JlcIUHMGx,97,bitcoins rising status says world  ,0.0,0.0,3,35,1545,0.0,0.0,en,"OTHER,LOCATION,NUMBER",
32,bitcoin,https://twitter.com/FT/status/819380842636210176,2017-01-12 03:09:50+00:00,819380842636210176,FT,"Bitcoin has now also dipped beneath the Rmb5,000 level for the first time since November 16. https://t.co/jcS7saKEOs https://t.co/2jvH3VSikO",140,bitcoin also dipped beneath rmb level first time since november   ,0.25,0.3333333333333333,4,66,1891,0.0,0.5,en,"OTHER,DATE,PRICE,NUMBER",/Finance/Investing/Currencies & Foreign Exchange
33,bitcoin,https://twitter.com/FT/status/819574945479004161,2017-01-12 16:01:08+00:00,819574945479004161,FT,"Bitcoin has dipped beneath the Rmb5,000 level for the first time since November 16. https://t.co/6gRuVZ02PV https://t.co/tpM0EneV7W",131,bitcoin dipped beneath rmb level first time since november   ,0.25,0.3333333333333333,4,61,1890,0.0,0.4000000059604645,en,"OTHER,DATE,PRICE,NUMBER",
34,bitcoin,https://twitter.com/business/status/821044177991532547,2017-01-16 17:19:20+00:00,821044177991532547,business,"High-speed traders are taking over bitcoin, profiting from tiny price discrepancies https://t.co/6B1kGVx6pk https://t.co/JNicj1sgyx",131,highspeed traders taking bitcoin profiting tiny price discrepancies  ,0.0,0.5,3,69,1544,-0.30000001192092896,0.30000001192092896,en,"OTHER,PERSON,NUMBER",
35,bitcoin,https://twitter.com/business/status/821157492021403648,2017-01-17 00:49:37+00:00,821157492021403648,business,"High-speed traders are taking over bitcoin, profiting from tiny price discrepancies https://t.co/LnpSBARxr8 https://t.co/JCDGM8tTHa",131,highspeed traders taking bitcoin profiting tiny price discrepancies  ,0.0,0.5,3,69,1543,-0.30000001192092896,0.30000001192092896,en,"OTHER,PERSON",
36,bitcoin,https://twitter.com/business/status/821262659689545728,2017-01-17 07:47:31+00:00,821262659689545728,business,"High-speed traders are taking over bitcoin, profiting from tiny price discrepancies https://t.co/pFKP7u7NAI https://t.co/sVKXoCY1Io",131,highspeed traders taking bitcoin profiting tiny price discrepancies  ,0.0,0.5,3,69,1542,-0.30000001192092896,0.30000001192092896,en,"OTHER,PERSON",
37,bitcoin,https://twitter.com/business/status/821376885947072512,2017-01-17 15:21:24+00:00,821376885947072512,business,"High-speed traders are taking over bitcoin, profiting from tiny price discrepancies https://t.co/znwAf1pMkR https://t.co/KoCYGtCCvu",131,highspeed traders taking bitcoin profiting tiny price discrepancies  ,0.0,0.5,3,69,1541,-0.30000001192092896,0.30000001192092896,en,"OTHER,PERSON",
38,bitcoin,https://twitter.com/WSJ/status/821756998349885440,2017-01-18 16:31:50+00:00,821756998349885440,WSJ,"Live: Got a question about blockchain, the technology underpinning bitcoin? Ask @charlesforelle and @dtapscott https://t.co/DBAyFqMXPt",134,live got question blockchain technology underpinning bitcoin ask   ,0.13636363636363635,0.5,4,67,274,0.0,0.0,en,"OTHER,PERSON",/Finance/Investing/Currencies & Foreign Exchange
39,bitcoin,https://twitter.com/business/status/822011962657804288,2017-01-19 09:24:58+00:00,822011962657804288,business,"High-speed traders are taking over bitcoin, profiting from tiny price discrepancies https://t.co/jDISb2ka6L https://t.co/9AJCODBsAD",131,highspeed traders taking bitcoin profiting tiny price discrepancies  ,0.0,0.5,3,69,1540,-0.30000001192092896,0.30000001192092896,en,"OTHER,PERSON,NUMBER",
40,bitcoin,https://twitter.com/WSJ/status/822020084935823360,2017-01-19 09:57:15+00:00,822020084935823360,WSJ,Bitcoin trading faces greater scrutiny in China–its biggest market  https://t.co/U4lDClpNLM,91,bitcoin trading faces greater scrutiny chinaits biggest market  ,0.5,0.5,5,64,273,-0.30000001192092896,0.30000001192092896,en,"OTHER,LOCATION",
41,bitcoin,https://twitter.com/Investingcom/status/823436435697106944,2017-01-23 07:45:19+00:00,823436435697106944,Investingcom,China's three largest #bitcoin exchanges said they will begin charging trading fees effective Tuesday - https://t.co/lndpzmD2xR,127,chinas three largest  exchanges said begin charging trading fees effective tuesday  ,0.6,0.8,5,84,1659,0.0,0.0,en,"OTHER,NUMBER,ORGANIZATION",
42,bitcoin,https://twitter.com/WSJ/status/823440174885568512,2017-01-23 08:00:11+00:00,823440174885568512,WSJ,"Pushed by regulators, China's bitcoin exchanges will discourage speculators with 0.2% fee
https://t.co/uJFozekpEe",113,pushed regulators chinas bitcoin exchanges discourage speculators  fee ,0.0,0.0,3,71,272,-0.5,0.5,en,"OTHER,PERSON,LOCATION,NUMBER,EVENT,ORGANIZATION",
43,bitcoin,https://twitter.com/business/status/823837414565224448,2017-01-24 10:18:40+00:00,823837414565224448,business,Trading plunges at China's bitcoin exchanges after transaction fees are levied https://t.co/hOyUf2g1qm https://t.co/vDSnbCiMYq,126,trading plunges chinas bitcoin exchanges transaction fees levied  ,0.0,0.0,3,66,1539,-0.30000001192092896,0.30000001192092896,en,"OTHER,LOCATION,EVENT",
44,bitcoin,https://twitter.com/business/status/823929899190747136,2017-01-24 16:26:10+00:00,823929899190747136,business,Trading plunges at China's bitcoin exchanges after transaction fees are levied https://t.co/tEPbfcKiSh https://t.co/jVPsOmypSb,126,trading plunges chinas bitcoin exchanges transaction fees levied  ,0.0,0.0,3,66,1538,-0.30000001192092896,0.30000001192092896,en,"OTHER,LOCATION,EVENT",
45,bitcoin,https://twitter.com/business/status/824486770289086464,2017-01-26 05:18:58+00:00,824486770289086464,business,China's communists are keeping bitcoin free https://t.co/5387QOnYAl via @Bfly https://t.co/PPRx43Elzm,101,chinas communists keeping bitcoin free  via  ,0.4,0.8,4,45,1537,0.0,0.0,en,"OTHER,PERSON,NUMBER,ORGANIZATION",
46,bitcoin,https://twitter.com/WSJ/status/826126611430793216,2017-01-30 17:55:07+00:00,826126611430793216,WSJ,Former Fed employee fined for installing bitcoin software on Fed server https://t.co/SXA42cGQKw,95,former fed employee fined installing bitcoin software fed server ,0.0,0.0,3,65,271,-0.4000000059604645,0.4000000059604645,en,"CONSUMER_GOOD,OTHER,PERSON,ORGANIZATION",
47,bitcoin,https://twitter.com/business/status/826175945253994497,2017-01-30 21:11:09+00:00,826175945253994497,business,"Former Fed employee fined $5,000 after using computer for bitcoin https://t.co/T4KClbrPUV https://t.co/Kn4lB2sgnb",113,former fed employee fined  using computer bitcoin  ,0.0,0.0,3,51,1536,-0.6000000238418579,0.6000000238418579,en,"OTHER,CONSUMER_GOOD,PERSON,NUMBER,PRICE,ORGANIZATION",
48,bitcoin,https://twitter.com/CNN/status/826199817277861891,2017-01-30 22:46:01+00:00,826199817277861891,CNN,Hackers held a hotel's keys hostage for bitcoin ransom https://t.co/Ly7ewFzAvh https://t.co/WfIENhKIJg,102,hackers held hotels keys hostage bitcoin ransom  ,0.0,0.0,3,49,1716,-0.6000000238418579,0.6000000238418579,en,"OTHER,PERSON,LOCATION",
49,bitcoin,https://twitter.com/business/status/826258832762474498,2017-01-31 02:40:31+00:00,826258832762474498,business,"Former Fed employee fined $5,000 after using computer for bitcoin https://t.co/lbA3dghNyg https://t.co/oLdpm9JGj0",113,former fed employee fined  using computer bitcoin  ,0.0,0.0,3,51,1535,-0.6000000238418579,0.6000000238418579,en,"OTHER,CONSUMER_GOOD,PERSON,NUMBER,PRICE,ORGANIZATION",
50,bitcoin,https://twitter.com/CNN/status/826269022719266816,2017-01-31 03:21:01+00:00,826269022719266816,CNN,Hackers held a hotel's keys hostage for bitcoin ransom https://t.co/NGCxi6RBHu https://t.co/FCPCza7VVX,102,hackers held hotels keys hostage bitcoin ransom  ,0.0,0.0,3,49,1715,-0.6000000238418579,0.6000000238418579,en,"OTHER,PERSON,LOCATION",
51,bitcoin,https://twitter.com/CNN/status/828030633406525441,2017-02-05 00:01:01+00:00,828030633406525441,CNN,Hackers held a hotel's keys hostage for bitcoin ransom https://t.co/oippfNlQ6G https://t.co/3f7wjSWmWO,102,hackers held hotels keys hostage bitcoin ransom  ,0.0,0.0,3,49,1714,-0.6000000238418579,0.6000000238418579,en,"OTHER,PERSON,LOCATION,NUMBER",
52,bitcoin,https://twitter.com/business/status/829249384659447809,2017-02-08 08:43:54+00:00,829249384659447809,business,Bitcoin slumps as China’s central bank holds a closed-door meeting with domestic exchanges https://t.co/Nc2pmtRd0N https://t.co/DrtpbFzneB,138,bitcoin slumps chinas central bank holds closeddoor meeting domestic exchanges  ,0.0,0.175,3,80,1534,0.0,0.0,en,"OTHER,PERSON,LOCATION,EVENT,ORGANIZATION",
53,bitcoin,https://twitter.com/Investingcom/status/829278002206896132,2017-02-08 10:37:37+00:00,829278002206896132,Investingcom,#Bitcoin drops 2%.  - https://t.co/V9nZFyAGwi,45, drops    ,0.0,0.0,3,10,1658,-0.20000000298023224,0.5,en,"OTHER,NUMBER",
54,bitcoin,https://twitter.com/business/status/829335719046844416,2017-02-08 14:26:58+00:00,829335719046844416,business,Bitcoin slumps after China's central bank calls a meeting with domestic exchanges https://t.co/F5ipBi8AfM https://t.co/c6BYa9UeYw,129,bitcoin slumps chinas central bank calls meeting domestic exchanges  ,0.0,0.175,3,69,1533,-0.10000000149011612,0.10000000149011612,en,"OTHER,PERSON,LOCATION,EVENT,ORGANIZATION",
55,bitcoin,https://twitter.com/business/status/829438615507738624,2017-02-08 21:15:50+00:00,829438615507738624,business,"Financial stocks fell, lumber surged and Bitcoin went on a wild ride. Here are the biggest stories in markets today https://t.co/r6uP2t5xl2 https://t.co/InaKhFmGY5",163,financial stocks fell lumber surged bitcoin went wild ride biggest stories markets today  ,0.05,0.2,4,90,1532,-0.20000000298023224,0.6000000238418579,en,"OTHER,WORK_OF_ART,EVENT",/Finance/Investing
56,bitcoin,https://twitter.com/WSJ/status/829581152071487488,2017-02-09 06:42:14+00:00,829581152071487488,WSJ,"China tells bitcoin exchanges to follow forex rules
https://t.co/6QpdpRMZOR",75,china tells bitcoin exchanges follow forex rules ,0.0,0.0,3,49,270,0.0,0.0,en,"OTHER,NUMBER,ORGANIZATION",
57,bitcoin,https://twitter.com/business/status/829905291756052480,2017-02-10 04:10:15+00:00,829905291756052480,business,China's 3 biggest bitcoin exchanges halt withdrawals in response to central bank https://t.co/piHiVOGmtY https://t.co/T16NUvZyjI,128,chinas  biggest bitcoin exchanges halt withdrawals response central bank  ,0.0,0.25,3,74,1531,0.0,0.0,en,"OTHER,NUMBER,ORGANIZATION",
58,bitcoin,https://twitter.com/FT/status/830099154802192384,2017-02-10 17:00:35+00:00,830099154802192384,FT,China's bitcoin exchanges have become the latest target in Beijing's battle against capital outflows https://t.co/n5xbEF5htJ https://t.co/8HtbXiJ0N1,148,chinas bitcoin exchanges become latest target beijings battle capital outflows  ,0.5,0.9,5,80,1889,0.0,0.0,en,"OTHER,LOCATION,NUMBER,EVENT,ORGANIZATION",
59,bitcoin,https://twitter.com/business/status/830149888767819777,2017-02-10 20:22:11+00:00,830149888767819777,business,"High-speed traders are taking over bitcoin, profiting from tiny price discrepancies https://t.co/8emv4GHhIz https://t.co/52aF6Yyg5p",131,highspeed traders taking bitcoin profiting tiny price discrepancies  ,0.0,0.5,3,69,1530,-0.30000001192092896,0.30000001192092896,en,"OTHER,PERSON,NUMBER",
60,bitcoin,https://twitter.com/business/status/830860657528623109,2017-02-12 19:26:32+00:00,830860657528623109,business,What bitcoin's rising status says about our world https://t.co/4hoYJZTksJ https://t.co/DZJBIFCFwz,97,bitcoins rising status says world  ,0.0,0.0,3,35,1529,0.0,0.0,en,"OTHER,LOCATION,NUMBER",
61,bitcoin,https://twitter.com/business/status/830983636161806336,2017-02-13 03:35:12+00:00,830983636161806336,business,Bitcoin is just beginning to behave like a grown-up market https://t.co/xaypY8zWxZ via @Bfly https://t.co/Hd0EIl1Fu4,116,bitcoin beginning behave like grownup market  via  ,0.0,0.0,3,51,1528,0.0,0.0,en,OTHER,
62,bitcoin,https://twitter.com/FT/status/831017900781817857,2017-02-13 05:51:21+00:00,831017900781817857,FT,Hedge funds gamble on Mt Gox bitcoin payout https://t.co/IbXn794J5Q,67,hedge funds gamble mt gox bitcoin payout ,0.0,0.0,3,41,1888,-0.5,0.5,en,"OTHER,ORGANIZATION",
63,bitcoin,https://twitter.com/business/status/834085958442164225,2017-02-21 17:02:43+00:00,834085958442164225,business,You can bet on whether the SEC approves the first bitcoin ETF https://t.co/YWcME4N1Aj https://t.co/ldAIydiq7h,109,bet whether sec approves first bitcoin etf  ,0.075,0.4666666666666667,4,44,1527,0.20000000298023224,0.20000000298023224,en,"OTHER,ORGANIZATION",
64,bitcoin,https://twitter.com/business/status/834204180973776896,2017-02-22 00:52:30+00:00,834204180973776896,business,You can bet on whether the SEC approves the first bitcoin ETF https://t.co/iBcC7knAUf https://t.co/lvElAIH6CL,109,bet whether sec approves first bitcoin etf  ,0.075,0.4666666666666667,4,44,1526,0.20000000298023224,0.20000000298023224,en,"OTHER,ORGANIZATION",
65,bitcoin,https://twitter.com/business/status/834937417991860225,2017-02-24 01:26:07+00:00,834937417991860225,business,Bitcoin hits a record high as investors look to hedge against Trump policy uncertainties https://t.co/agFoN1dXtH https://t.co/5neiSZjJJx,136,bitcoin hits record high investors look hedge trump policy uncertainties  ,0.16,0.5399999999999999,4,74,1525,0.20000000298023224,0.20000000298023224,en,"OTHER,PERSON,NUMBER",
66,bitcoin,https://twitter.com/business/status/834978370245001216,2017-02-24 04:08:51+00:00,834978370245001216,business,Even China can't kill bitcoin https://t.co/fbVH9fer6T via @BV https://t.co/kB0RkTfFV0,85,even china cant kill bitcoin  via  ,0.0,0.0,3,35,1524,-0.5,0.5,en,"OTHER,LOCATION",
67,bitcoin,https://twitter.com/business/status/834993322481582080,2017-02-24 05:08:16+00:00,834993322481582080,business,Even China can't kill bitcoin https://t.co/6No7M0zJr5 via @BV https://t.co/K90v7vUcx0,85,even china cant kill bitcoin  via  ,0.0,0.0,3,35,1523,-0.5,0.5,en,"OTHER,LOCATION,NUMBER",
68,bitcoin,https://twitter.com/business/status/835424698448105473,2017-02-25 09:42:24+00:00,835424698448105473,business,Even China can't kill bitcoin https://t.co/tp4qftdj9S via @BV https://t.co/vQ5TyspVgp,85,even china cant kill bitcoin  via  ,0.0,0.0,3,35,1522,-0.5,0.5,en,"OTHER,LOCATION",
69,bitcoin,https://twitter.com/business/status/836097212874698752,2017-02-27 06:14:44+00:00,836097212874698752,business,Brace for bitcoin carnage if the Winklevoss twins are disappointed https://t.co/87t52F8lsB via @Bfly https://t.co/gPY4ma8AYk,124,brace bitcoin carnage winklevoss twins disappointed  via  ,-0.75,0.75,1,58,1521,-0.4000000059604645,0.4000000059604645,en,"OTHER,PERSON,NUMBER",
70,bitcoin,https://twitter.com/business/status/836204125566169091,2017-02-27 13:19:34+00:00,836204125566169091,business,Brace for bitcoin carnage if the Winklevoss twins are disappointed https://t.co/FRgMA9ZjFV via @Bfly https://t.co/loCd8FMaIA,124,brace bitcoin carnage winklevoss twins disappointed  via  ,-0.75,0.75,1,58,1520,-0.4000000059604645,0.4000000059604645,en,"OTHER,PERSON",
71,bitcoin,https://twitter.com/business/status/836537662135758849,2017-02-28 11:24:55+00:00,836537662135758849,business,Bitcoin's top rival is up 90% this year alone - and it's ready to ditch mining https://t.co/mFkbKBEVYz https://t.co/nGAwdy5cah,126,bitcoins top rival  year alone  ready ditch mining  ,0.35,0.5,4,52,1519,0.20000000298023224,0.20000000298023224,en,"OTHER,NUMBER,ORGANIZATION","/Games/Computer & Video Games,/Online Communities"
72,bitcoin,https://twitter.com/business/status/836613463686459400,2017-02-28 16:26:07+00:00,836613463686459400,business,Bitcoin's top rival is up 90% this year alone - and it's ready to ditch mining https://t.co/Tc48HpEEue https://t.co/muLQADSYhx,126,bitcoins top rival  year alone  ready ditch mining  ,0.35,0.5,4,52,1518,0.20000000298023224,0.20000000298023224,en,"OTHER,NUMBER,ORGANIZATION","/Games/Computer & Video Games,/Online Communities"
