,crypto,url,date,id,username,content,text_length,content_processed,polarity,subjectivity,label,text_processed_length,tweet_num,score,magnitude,google_language,google_entities,google_categories
10,bitcoin,https://twitter.com/business/status/1215735705546170370,2020-01-10 20:42:34+00:00,1215735705546170370,business,Two Bitcoin offshoots surged amid optimism that the man who claims to be Satoshi Nakamoto may own huge quantities of the coins https://t.co/JWUMdWzqw6,150,two bitcoin offshoots surged amid optimism man claims satoshi nakamoto may huge quantities coins ,0.4000000000000001,0.9,4,97,311,-0.20000000298023224,0.20000000298023224,en,"OTHER,PERSON,NUMBER",/Finance/Investing/Currencies & Foreign Exchange
11,bitcoin,https://twitter.com/business/status/1215838389741768704,2020-01-11 03:30:35+00:00,1215838389741768704,business,"JPMorgan sees ""high anticipation"" for CME's Bitcoin options launch https://t.co/iUQd50oBGJ",90,jpmorgan sees high anticipation cmes bitcoin options launch ,0.16,0.5399999999999999,4,60,310,0.0,0.0,en,"OTHER,ORGANIZATION",
12,bitcoin,https://twitter.com/business/status/1216854965710393345,2020-01-13 22:50:06+00:00,1216854965710393345,business,CME Group traded 54 options on Bitcoin futures during the debut session for the contracts https://t.co/20HIMiYW0t,113,cme group traded  options bitcoin futures debut session contracts ,0.0,0.0,3,66,309,0.0,0.0,en,"OTHER,EVENT,NUMBER,ORGANIZATION",
13,bitcoin,https://twitter.com/Investingcom/status/1217080221754699778,2020-01-14 13:45:11+00:00,1217080221754699778,Investingcom,"Bitcoin prices rally to their highest level since mid-November as the debut of exchange-traded bitcoin options boosted sentiment in the crypto space.

Bitcoin's chart is starting look more attractive in terms of technicals, which could signal more gains ahead.

$BTC https://t.co/1fWNZcVhnQ",290,bitcoin prices rally highest level since midnovember debut exchangetraded bitcoin options boosted sentiment crypto space  bitcoins chart starting look attractive terms technicals could signal gains ahead   ,0.4,0.55,4,206,398,0.30000001192092896,0.8999999761581421,en,"OTHER,NUMBER,EVENT",/Finance/Investing/Currencies & Foreign Exchange
14,btc,https://twitter.com/Investingcom/status/1217080221754699778,2020-01-14 13:45:11+00:00,1217080221754699778,Investingcom,"Bitcoin prices rally to their highest level since mid-November as the debut of exchange-traded bitcoin options boosted sentiment in the crypto space.

Bitcoin's chart is starting look more attractive in terms of technicals, which could signal more gains ahead.

$BTC https://t.co/1fWNZcVhnQ",290,bitcoin prices rally highest level since midnovember debut exchangetraded bitcoin options boosted sentiment crypto space  bitcoins chart starting look attractive terms technicals could signal gains ahead   ,0.4,0.55,4,206,509,0.30000001192092896,0.8999999761581421,en,"OTHER,NUMBER,EVENT",/Finance/Investing/Currencies & Foreign Exchange
15,bitcoin,https://twitter.com/business/status/1217185634521174023,2020-01-14 20:44:04+00:00,1217185634521174023,business,Bitcoin SV more than doubled in value in the wake of a legal ruling that may benefit the man who claims he invented Bitcoin https://t.co/t2Jzb3q8TE,147,bitcoin sv doubled value wake legal ruling may benefit man claims invented bitcoin ,0.2,0.2,4,83,308,-0.4000000059604645,0.4000000059604645,en,"OTHER,PERSON,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
16,bitcoin,https://twitter.com/business/status/1217327082704908288,2020-01-15 06:06:08+00:00,1217327082704908288,business,Bitcoin buyers can ignore most exchanges — and not really miss any major moves https://t.co/Apw2nOS9uQ,102,bitcoin buyers ignore exchanges  really miss major moves ,0.13125,0.35,4,57,307,0.5,0.5,en,"OTHER,PERSON",
17,bitcoin,https://twitter.com/WSJ/status/1217347717971816448,2020-01-15 07:28:07+00:00,1217347717971816448,WSJ,Enthusiasts pointing toward hopes for more widespread adoption of cryptocurrencies as a factor fueling bitcoin’s surge https://t.co/PHt6Fqonc1,142,enthusiasts pointing toward hopes widespread adoption cryptocurrencies factor fueling bitcoins surge ,0.0,0.0,3,101,28,0.30000001192092896,0.30000001192092896,en,"OTHER,PERSON,EVENT",
18,bitcoin,https://twitter.com/business/status/1217507215332007937,2020-01-15 18:01:54+00:00,1217507215332007937,business,Bitcoin maven Mike Novogratz took to Twitter to profess skepticism over the surge in altcoins https://t.co/uZ3SjEUvQ3,117,bitcoin maven mike novogratz took twitter profess skepticism surge altcoins ,0.0,0.0,3,76,306,0.0,0.0,en,"OTHER,PERSON,EVENT",
19,bitcoin,https://twitter.com/business/status/1219141701052354560,2020-01-20 06:16:46+00:00,1219141701052354560,business,Peter Schiff says he’s lost his Bitcoin after wallet freeze-out https://t.co/sfMLCmcOL9,87,peter schiff says hes lost bitcoin wallet freezeout ,0.0,0.0,3,52,305,-0.5,0.5,en,"OTHER,PERSON",
20,bitcoin,https://twitter.com/business/status/1219651928097009665,2020-01-21 16:04:14+00:00,1219651928097009665,business,"This technical indicator is posting a sell signal for Bitcoin, the first since the digital asset’s peak last year in June https://t.co/h2ermeucLy",145,technical indicator posting sell signal bitcoin first since digital assets peak last year june ,0.0625,0.125,4,95,304,-0.10000000149011612,0.10000000149011612,en,OTHER,"/Finance/Investing/Currencies & Foreign Exchange,/Business & Industrial"
21,bitcoin,https://twitter.com/business/status/1220439394131369986,2020-01-23 20:13:20+00:00,1220439394131369986,business,The price of Bitcoin has dropped more than 6% since Friday https://t.co/y0geUdujTE,82,price bitcoin dropped  since friday ,0.0,0.0,3,36,303,0.20000000298023224,0.20000000298023224,en,"OTHER,NUMBER",
22,bitcoin,https://twitter.com/business/status/1220531460572094464,2020-01-24 02:19:11+00:00,1220531460572094464,business,The price of Bitcoin has dropped more than 6% since Friday https://t.co/cxXFlnNMcO,82,price bitcoin dropped  since friday ,0.0,0.0,3,36,302,0.10000000149011612,0.10000000149011612,en,"OTHER,NUMBER",
23,bitcoin,https://twitter.com/business/status/1221883602234945537,2020-01-27 19:52:06+00:00,1221883602234945537,business,"While global stocks plunged on concerns over the impact of the deadly coronavirus, Bitcoin gained as much as 3.5% https://t.co/lJwV80Quy2",137,global stocks plunged concerns impact deadly coronavirus bitcoin gained much  ,0.0,0.20000000000000004,3,78,301,0.4000000059604645,0.4000000059604645,en,"OTHER,NUMBER","/Finance/Investing,/News/Business News/Financial Markets News"
24,bitcoin,https://twitter.com/business/status/1222067804184203264,2020-01-28 08:04:04+00:00,1222067804184203264,business,There’s one asset escaping the pounding from the spreading coronavirus: Bitcoin https://t.co/Z2k4KA3f68 https://t.co/W2LPDsSmT2,127,theres one asset escaping pounding spreading coronavirus bitcoin  ,0.0,0.0,3,66,300,0.0,0.0,en,"OTHER,NUMBER",
25,bitcoin,https://twitter.com/business/status/1222192650989731841,2020-01-28 16:20:09+00:00,1222192650989731841,business,"This week, Bitcoin rose to its highest level since early November, reaching as high as $9,182 https://t.co/6cu8DF35kz",117,week bitcoin rose highest level since early november reaching high  ,0.2866666666666667,0.5966666666666667,4,68,299,0.4000000059604645,0.4000000059604645,en,"OTHER,PRICE,NUMBER",
26,bitcoin,https://twitter.com/business/status/1222243478723289090,2020-01-28 19:42:08+00:00,1222243478723289090,business,A Russian Bitcoin suspect will probably remain in France to face cryptocurrency-related charges there https://t.co/cUJTKMXBWZ,125,russian bitcoin suspect probably remain france face cryptocurrencyrelated charges ,0.0,0.0,3,82,298,-0.30000001192092896,0.30000001192092896,en,"OTHER,PERSON,LOCATION",
27,bitcoin,https://twitter.com/business/status/1222280215554154497,2020-01-28 22:08:06+00:00,1222280215554154497,business,"A proposal that threatened to tear apart Bitcoin Cash, the world’s fourth-largest cryptocurrency, appears to be on the rocks https://t.co/CfDJOrXeSF",148,proposal threatened tear apart bitcoin cash worlds fourthlargest cryptocurrency appears rocks ,0.0,0.0,3,94,297,-0.30000001192092896,0.30000001192092896,en,"OTHER,WORK_OF_ART,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
28,bitcoin,https://twitter.com/business/status/1222561352616697884,2020-01-29 16:45:15+00:00,1222561352616697884,business,The Swiss ski resort of Zermatt is now accepting tax receipts in Bitcoin https://t.co/uc4UP3ynjL,96,swiss ski resort zermatt accepting tax receipts bitcoin ,0.0,0.0,3,56,296,0.10000000149011612,0.10000000149011612,en,"OTHER,LOCATION",
29,bitcoin,https://twitter.com/business/status/1222951255322120194,2020-01-30 18:34:35+00:00,1222951255322120194,business,"Billionaire Michael Novogratz says he earned a “black eye” after shorting Tesla, because the surge in the share price resembles the Bitcoin bubble https://t.co/PqV6SPlGfK",170,billionaire michael novogratz says earned black eye shorting tesla surge share price resembles bitcoin bubble ,-0.16666666666666666,0.43333333333333335,2,110,295,-0.30000001192092896,0.30000001192092896,en,"OTHER,PERSON,EVENT,ORGANIZATION",/Arts & Entertainment
30,bitcoin,https://twitter.com/FT/status/1223143752400887809,2020-01-31 07:19:30+00:00,1223143752400887809,FT,Bitcoin’s “halvening” won’t boost its price https://t.co/0xTl4fnxoP,67,bitcoins halvening wont boost price ,0.0,0.0,3,36,424,-0.699999988079071,0.699999988079071,en,"OTHER,NUMBER",
31,bitcoin,https://twitter.com/business/status/1223341456888356864,2020-01-31 20:25:06+00:00,1223341456888356864,business,Five Bitcoin mining entities -- all of them based in China -- control 49.9% of all computing power on the network https://t.co/c2v4pwa8yu,137,five bitcoin mining entities  based china  control  computing power network ,0.0,0.0,3,76,294,0.0,0.0,en,"OTHER,PERSON,LOCATION,NUMBER,ORGANIZATION","/Finance/Investing/Currencies & Foreign Exchange,/Business & Industrial"
32,bitcoin,https://twitter.com/CNN/status/1223670111334211584,2020-02-01 18:11:03+00:00,1223670111334211584,CNN,"Bitcoin is once again having a moment.
The cryptocurrency has soared as fears about the coronavirus outbreak send shock waves throughout global stock markets https://t.co/ECJQ2UlYNG",181,bitcoin moment cryptocurrency soared fears coronavirus outbreak send shock waves throughout global stock markets ,0.0,0.0,3,113,410,0.0,0.800000011920929,en,"OTHER,EVENT",/Finance/Investing/Currencies & Foreign Exchange
33,bitcoin,https://twitter.com/CNN/status/1223803257606287362,2020-02-02 03:00:08+00:00,1223803257606287362,CNN,"Bitcoin is once again having a moment.
The cryptocurrency has soared as fears about the coronavirus outbreak send shock waves throughout global stock markets https://t.co/qYO9K3bjh2",181,bitcoin moment cryptocurrency soared fears coronavirus outbreak send shock waves throughout global stock markets ,0.0,0.0,3,113,409,0.0,0.800000011920929,en,"OTHER,EVENT",/Finance/Investing/Currencies & Foreign Exchange
34,bitcoin,https://twitter.com/business/status/1224186273251975169,2020-02-03 04:22:06+00:00,1224186273251975169,business,Bitcoin spiked to October highs as China stocks plunged after reopening from the holiday break https://t.co/AySC7MvIvx,118,bitcoin spiked october highs china stocks plunged reopening holiday break ,0.0,0.0,3,74,293,-0.30000001192092896,0.30000001192092896,en,"OTHER,LOCATION,EVENT",
35,bitcoin,https://twitter.com/FT/status/1224235211971596289,2020-02-03 07:36:34+00:00,1224235211971596289,FT,Asset managers come back for another bite at bitcoin https://t.co/eOusS1tAUV,76,asset managers come back another bite bitcoin ,0.0,0.0,3,46,423,0.0,0.0,en,"OTHER,PERSON",
36,bitcoin,https://twitter.com/business/status/1224377012204326912,2020-02-03 17:00:02+00:00,1224377012204326912,business,"Despite its recent gains in the wake of the coronavirus outbreak, Bitcoin’s having a hard time breaching through a key technical level https://t.co/EaFze8bW0P",158,despite recent gains wake coronavirus outbreak bitcoins hard time breaching key technical level ,-0.07291666666666667,0.47291666666666665,2,96,292,-0.6000000238418579,0.6000000238418579,en,"OTHER,EVENT",/Finance/Investing/Currencies & Foreign Exchange
37,bitcoin,https://twitter.com/business/status/1224723564038950915,2020-02-04 15:57:06+00:00,1224723564038950915,business,The speed of Tesla’s rally exceeds that of Bitcoin at its peak https://t.co/ejlg9AssAN,86,speed teslas rally exceeds bitcoin peak ,0.0,0.0,3,40,291,0.5,0.5,en,"OTHER,ORGANIZATION,EVENT",
38,bitcoin,https://twitter.com/business/status/1224742184722804739,2020-02-04 17:11:06+00:00,1224742184722804739,business,A fintech startup that aims to make voice brokers obsolete has gone live with its first trade—in Bitcoin https://t.co/XxQjGakbg4,128,fintech startup aims make voice brokers obsolete gone live first tradein bitcoin ,0.19318181818181818,0.41666666666666663,4,81,290,-0.10000000149011612,0.10000000149011612,en,"OTHER,PERSON,ORGANIZATION",/Business & Industrial
39,bitcoin,https://twitter.com/Investingcom/status/1225076482533478400,2020-02-05 15:19:28+00:00,1225076482533478400,Investingcom,"Is It Too Late To Buy Tesla Stock?

Commenting on Tesla's meteoric rise, GLJ Research’s Gordon Johnson  declared the share surge to be a bubble that’s “effectively Bitcoin on  wheels.”

https://t.co/cvmsFsjX9f

$TSLA",216,late buy tesla stock  commenting teslas meteoric rise glj researchs gordon johnson  declared share surge bubble thats effectively bitcoin  wheels    ,0.15,0.7,4,149,397,-0.10000000149011612,1.2000000476837158,en,"OTHER,PERSON,ORGANIZATION,EVENT",
40,bitcoin,https://twitter.com/business/status/1225375372662976513,2020-02-06 11:07:09+00:00,1225375372662976513,business,"Bitcoin is poised to continue its rally to a range of $10,000-$11,000 based on previous recoveries, according to a technical strategist who’s called key turning points in the digital currency https://t.co/AL2yMezHB1 https://t.co/PTFLnStrfQ",239,bitcoin poised continue rally range  based previous recoveries according technical strategist whos called key turning points digital currency  ,-0.041666666666666664,0.31666666666666665,2,143,289,-0.10000000149011612,0.10000000149011612,en,"OTHER,PERSON,NUMBER,EVENT,PRICE",/Finance/Investing/Currencies & Foreign Exchange
41,bitcoin,https://twitter.com/business/status/1226452056443105281,2020-02-09 10:25:31+00:00,1226452056443105281,business,"Bitcoin breaches $10,000 to reach its highest level since last October https://t.co/yQqULMb2TK",94,bitcoin breaches  reach highest level since last october ,0.0,0.06666666666666667,3,57,288,-0.5,0.5,en,"OTHER,PRICE,NUMBER",
42,bitcoin,https://twitter.com/business/status/1226579930223345664,2020-02-09 18:53:38+00:00,1226579930223345664,business,"Bitcoin breaches $10,000 to reach its highest level since last October https://t.co/a4xvZG7VKf",94,bitcoin breaches  reach highest level since last october ,0.0,0.06666666666666667,3,57,287,-0.5,0.5,en,"OTHER,PRICE,NUMBER",
43,bitcoin,https://twitter.com/business/status/1226690025640878081,2020-02-10 02:11:07+00:00,1226690025640878081,business,"Bitcoin breaches $10,000 to reach its highest level since last October https://t.co/thoj6MK8Lx https://t.co/Tmuyg7wKjN",118,bitcoin breaches  reach highest level since last october  ,0.0,0.06666666666666667,3,58,286,-0.4000000059604645,0.4000000059604645,en,"OTHER,PRICE,NUMBER",
44,bitcoin,https://twitter.com/business/status/1226724244144427008,2020-02-10 04:27:05+00:00,1226724244144427008,business,"Bitcoin breaches $10,000 to reach its highest level since last October https://t.co/xGWZ2wdVdW",94,bitcoin breaches  reach highest level since last october ,0.0,0.06666666666666667,3,57,285,-0.5,0.5,en,"OTHER,PRICE,NUMBER",
45,bitcoin,https://twitter.com/Investingcom/status/1226847913541763073,2020-02-10 12:38:30+00:00,1226847913541763073,Investingcom,"#AnotherDayAnotherDollar

Our Senior Analyst @JesseCohenInv gives us his #Top5ThingsToKnowToday in financial markets, including:

- Coronavirus Death Toll Tops SARS
- Global Stocks Mixed
- Tesla Spikes Higher
- Oil Bear Market 
- Bitcoin Breaches $10K

$DIA $SPY $SPX $ES_F $QQQ https://t.co/oc1YRKcpsO",302,  senior analyst  gives us  financial markets including   coronavirus death toll tops sars  global stocks mixed  tesla spikes higher  oil bear market   bitcoin breaches k     f  ,0.0625,0.1875,4,178,396,0.30000001192092896,1.5,en,"OTHER,PERSON,NUMBER,PRICE,ORGANIZATION",/Finance
46,bitcoin,https://twitter.com/business/status/1226908465316192256,2020-02-10 16:39:07+00:00,1226908465316192256,business,"The last time Bitcoin fell from $10,000 it was followed by further losses https://t.co/PWDlVTgTvK",97,last time bitcoin fell  followed losses ,0.0,0.06666666666666667,3,40,284,-0.6000000238418579,0.6000000238418579,en,"OTHER,PRICE,NUMBER",
47,bitcoin,https://twitter.com/business/status/1227449724824891392,2020-02-12 04:29:53+00:00,1227449724824891392,business,"-Hong Kong, Australia, Shanghai stocks ⬆
-NZ dollar ⬆ after central bank signals no chance of rate cut this year
-Bitcoin above $10,000
-Oil ⬆ above $50
https://t.co/ddsrInW1h4 https://t.co/pEWiFRdkfA",200,hong kong australia shanghai stocks  nz dollar  central bank signals chance rate cut year bitcoin  oil    ,0.0,0.25,3,106,283,-0.6000000238418579,0.6000000238418579,en,"OTHER,CONSUMER_GOOD,LOCATION,NUMBER,PRICE,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
48,bitcoin,https://twitter.com/business/status/1227561295513341952,2020-02-12 11:53:14+00:00,1227561295513341952,business,"The longest surge for the Bitcoin since June brought it to as high as $10,481 on Wednesday https://t.co/gYaUyKIzaV https://t.co/J3jTmQfLAc",138,longest surge bitcoin since june brought high  wednesday  ,0.16,0.5399999999999999,4,58,282,0.10000000149011612,0.10000000149011612,en,"EVENT,OTHER,PRICE,NUMBER",
49,bitcoin,https://twitter.com/business/status/1227569310429782016,2020-02-12 12:25:05+00:00,1227569310429782016,business,Zombie crypto coins beat Bitcoin during this year’s resurgence https://t.co/DmLGGOBdQO https://t.co/cthqZOL5kb,110,zombie crypto coins beat bitcoin years resurgence  ,0.0,0.0,3,51,281,0.5,0.5,en,OTHER,
50,bitcoin,https://twitter.com/Investingcom/status/1227674011515195393,2020-02-12 19:21:08+00:00,1227674011515195393,Investingcom,"🚀BITCOIN PRICES RISE ABOVE $10K, UP 43% IN 2020 🚀 https://t.co/mj2YxWHtaF",73,bitcoin prices rise k    ,0.0,0.0,3,25,395,0.0,0.0,en,"OTHER,DATE,PRICE,NUMBER",
51,bitcoin,https://twitter.com/business/status/1228009730381156353,2020-02-13 17:35:09+00:00,1228009730381156353,business,BlockFi made waves last year after it began providing interest-bearing accounts that offered returns paid out in Bitcoin or Ether https://t.co/Tu1YG1mjq3,153,blockfi made waves last year began providing interestbearing accounts offered returns paid bitcoin ether ,0.0,0.06666666666666667,3,105,280,0.20000000298023224,0.20000000298023224,en,"OTHER,PERSON",
52,bitcoin,https://twitter.com/business/status/1230343850704678912,2020-02-20 04:10:07+00:00,1230343850704678912,business,Bitcoin volatility jumps to three-month high after late plunge https://t.co/5B0hOUE5te https://t.co/Sca4zQ3k17,110,bitcoin volatility jumps threemonth high late plunge  ,-0.06999999999999999,0.57,2,54,279,0.0,0.0,en,"OTHER,NUMBER",
53,bitcoin,https://twitter.com/business/status/1231428510549520384,2020-02-23 04:00:10+00:00,1231428510549520384,business,"Despite its bubbles and crashes, Bitcoin is now a semi-permanent feature of the global financial landscape.

What it is not, however, is a generally accepted currency (via @bopinion) https://t.co/dzMnVOU11Q https://t.co/kzwFOIurlR",230,despite bubbles crashes bitcoin semipermanent feature global financial landscape  however generally accepted currency via   ,0.016666666666666673,0.16666666666666666,4,124,278,0.0,0.30000001192092896,en,"OTHER,EVENT",/Finance/Investing/Currencies & Foreign Exchange
54,bitcoin,https://twitter.com/business/status/1232430847883649024,2020-02-25 22:23:06+00:00,1232430847883649024,business,Bitcoin is quickly shedding its recent designation by some advocates as a haven asset https://t.co/FN95txVb7V,109,bitcoin quickly shedding recent designation advocates asset ,0.16666666666666666,0.375,4,60,277,-0.6000000238418579,0.6000000238418579,en,"OTHER,PERSON",
55,bitcoin,https://twitter.com/business/status/1232728980828098560,2020-02-26 18:07:46+00:00,1232728980828098560,business,Bitcoin's losses are mounting https://t.co/yDCBrajYZh,53,bitcoins losses mounting ,0.0,0.0,3,25,276,-0.5,0.5,en,OTHER,
56,bitcoin,https://twitter.com/business/status/1232796501732098050,2020-02-26 22:36:04+00:00,1232796501732098050,business,The SEC quashes dreams of a Bitcoin ETF once again https://t.co/e6gHoSC4eH,74,sec quashes dreams bitcoin etf ,-0.1,0.6,2,31,275,0.30000001192092896,0.30000001192092896,en,"OTHER,ORGANIZATION",
57,bitcoin,https://twitter.com/business/status/1232877792582422531,2020-02-27 03:59:06+00:00,1232877792582422531,business,"Bitcoin drops below $9,000 in a correction from its mid-month peak https://t.co/StnD82joRt https://t.co/WXywFlrbEx",114,bitcoin drops  correction midmonth peak  ,0.0,0.0,3,41,274,-0.10000000149011612,0.10000000149011612,en,"OTHER,PRICE,NUMBER",
58,bitcoin,https://twitter.com/business/status/1234495088723742721,2020-03-02 15:05:39+00:00,1234495088723742721,business,Bitcoin's rebound may not be over https://t.co/HsupnHyJbF,57,bitcoins rebound may ,0.0,0.0,3,21,273,-0.20000000298023224,0.20000000298023224,en,"OTHER,EVENT",
59,bitcoin,https://twitter.com/business/status/1235555421173112833,2020-03-05 13:19:02+00:00,1235555421173112833,business,"A power plant in New York sets up its own Bitcoin mining operation, using the electricity it produces to generate about $50,000 worth of the cryptocurrency every day https://t.co/gocmc1lLnv",189,power plant new york sets bitcoin mining operation using electricity produces generate  worth cryptocurrency every day ,0.21818181818181817,0.2772727272727273,4,119,272,0.0,0.0,en,"OTHER,PRICE,LOCATION,NUMBER",/Finance/Investing/Currencies & Foreign Exchange
60,bitcoin,https://twitter.com/business/status/1235691317310763011,2020-03-05 22:19:02+00:00,1235691317310763011,business,"A power plant in New York sets up its own Bitcoin mining operation, using the electricity it produces to generate about $50,000 worth of the cryptocurrency every day https://t.co/PYfxlii6RO",189,power plant new york sets bitcoin mining operation using electricity produces generate  worth cryptocurrency every day ,0.21818181818181817,0.2772727272727273,4,119,271,0.0,0.0,en,"OTHER,PRICE,LOCATION,NUMBER",/Finance/Investing/Currencies & Foreign Exchange
61,btc,https://twitter.com/Investingcom/status/1237002806126657537,2020-03-09 13:10:26+00:00,1237002806126657537,Investingcom,"₿ BITCOIN SINKS BELOW $8,000 AMID GLOBAL MARKET ROUT 

https://t.co/BRawn1YhM5

$BTC https://t.co/bdq32Lklc7",108, bitcoin sinks  amid global market rout      ,-0.05,0.0,2,45,508,0.0,0.5,en,"OTHER,PRICE,NUMBER",
62,bitcoin,https://twitter.com/Investingcom/status/1237002806126657537,2020-03-09 13:10:26+00:00,1237002806126657537,Investingcom,"₿ BITCOIN SINKS BELOW $8,000 AMID GLOBAL MARKET ROUT 

https://t.co/BRawn1YhM5

$BTC https://t.co/bdq32Lklc7",108, bitcoin sinks  amid global market rout      ,-0.05,0.0,2,45,394,0.0,0.5,en,"OTHER,PRICE,NUMBER",
63,bitcoin,https://twitter.com/business/status/1238047846194130944,2020-03-12 10:23:03+00:00,1238047846194130944,business,"Bitcoin extends declines a second day, falling past a key $7,500 support level https://t.co/vE0h8a9Kik",102,bitcoin extends declines second day falling past key  support level ,-0.08333333333333333,0.4166666666666667,2,68,270,-0.800000011920929,0.800000011920929,en,"OTHER,PRICE,NUMBER",
64,bitcoin,https://twitter.com/Investingcom/status/1238057931767255045,2020-03-12 11:03:07+00:00,1238057931767255045,Investingcom,"IN OTHER NEWS:

BITCOIN PRICES COLLAPSE 25%, OR $2,015, TO $5,860, LOWEST SINCE APRIL 2019.

$BTC #BITCOIN https://t.co/eTLuwtZuna",130,news  bitcoin prices collapse    lowest since april     ,0.0,0.0,3,56,393,-0.10000000149011612,0.30000001192092896,en,"OTHER,DATE,NUMBER,PRICE,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
65,btc,https://twitter.com/Investingcom/status/1238057931767255045,2020-03-12 11:03:07+00:00,1238057931767255045,Investingcom,"IN OTHER NEWS:

BITCOIN PRICES COLLAPSE 25%, OR $2,015, TO $5,860, LOWEST SINCE APRIL 2019.

$BTC #BITCOIN https://t.co/eTLuwtZuna",130,news  bitcoin prices collapse    lowest since april     ,0.0,0.0,3,56,507,-0.10000000149011612,0.30000001192092896,en,"OTHER,DATE,NUMBER,PRICE,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
66,bitcoin,https://twitter.com/business/status/1238060037467181057,2020-03-12 11:11:29+00:00,1238060037467181057,business,"Bitcoin plunges through $6,000 in worsening crypto rout https://t.co/2GPCbaVGPb https://t.co/NzJDTiklTL",103,bitcoin plunges  worsening crypto rout  ,0.0,0.0,3,40,269,-0.4000000059604645,0.4000000059604645,en,"OTHER,PRICE,NUMBER",
